obs_id,date,place,species,determinavit_cf,municipality.id,municipality.name,municipality_expert,srid,x,y,geometry,xy_type,xy_precision,geo_expert,altitude_min,altitude_max,altitude_expert,supplements.obs_type
10449518,06/27/21 11:00 AM,Bermenstrasse-berm-5,Rubus fruticosus aggr.,CF,371,Biel/Bienne,SP,4326,7.25859446,47.13144627,POINT(7.25859446 47.13144627),GM,2,O,439.8,,SP,
10449517,06/27/21 11:04 AM,Bermenstrasse-berm-5,Linum catharticum L.,-,371,Biel/Bienne,SP,4326,7.25858892,47.13144082,POINT(7.25858892 47.13144082),GM,2,O,439.8,,SP,
10449516,06/27/21 11:06 AM,random,Sedum album L.,-,371,Biel/Bienne,SP,4326,7.25878271,47.13153998,POINT(7.25878271 47.13153998),GM,3,O,441,441.4,SP,
10449515,06/27/21 11:06 AM,random,Echium vulgare L.,-,371,Biel/Bienne,SP,4326,7.25878271,47.13153998,POINT(7.25878271 47.13153998),GM,2.5,O,441.4,,SP,
10394453,05/23/21 07:21 PM,random,Plantago lanceolata L.,-,371,Biel/Bienne,SP,4326,7.25513089,47.13023332,POINT(7.25513089 47.13023332),GM,2,O,436.5,,SP,
10394452,05/23/21 07:23 PM,random,Medicago lupulina L.,-,371,Biel/Bienne,SP,4326,7.25508814,47.13024544,POINT(7.25508814 47.13024544),GM,2.5,O,436.3,436.5,SP,
10394451,05/23/21 07:59 PM,random,Medicago sativa L.,-,371,Biel/Bienne,SP,4326,7.25422237,47.13027272,POINT(7.25422237 47.13027272),GM,2,O,436.1,,SP,
10394450,05/24/21 09:05 AM,random,Plantago lanceolata L.,-,371,Biel/Bienne,SP,4326,7.25374611,47.13002503,POINT(7.25374611 47.13002503),GM,2.5,O,436.9,437.4,SP,
10394449,05/24/21 09:09 AM,random,Veronica persica Poir.,-,371,Biel/Bienne,SP,4326,7.25326616,47.12994209,POINT(7.25326616 47.12994209),GM,3,O,437.8,437.9,SP,
10394448,05/24/21 09:42 AM,random,Sanguisorba minor Scop.,-,371,Biel/Bienne,SP,4326,7.25067616,47.12992914,POINT(7.25067616 47.12992914),GM,2.5,O,440,,SP,
10394447,06/10/21 01:33 PM,random,Euonymus europaeus L.,-,371,Biel/Bienne,SP,4326,7.30096238,47.16140877,POINT(7.30096238 47.16140877),GM,2.5,O,439.8,,SP,
10394446,06/14/21 12:26 PM,Cdf-sbb-5,Convolvulus arvensis L.,-,371,Biel/Bienne,SP,4326,7.2842202,47.14642926,POINT(7.2842202 47.14642926),GM,3.5,O,471.3,,SP,
10394445,06/15/21 08:10 PM,Cdf-sbb-5,Tussilago farfara L.,-,6421,La Chaux-de-Fonds,SP,4326,6.8241522,47.09792846,POINT(6.8241522 47.09792846),GM,2.5,O,997.1,998.4,SP,
10394444,06/15/21 08:11 PM,Cdf-sbb-5,Geranium pyrenaicum Burm. f.,-,6421,La Chaux-de-Fonds,SP,4326,6.82420425,47.09790122,POINT(6.82420425 47.09790122),GM,2,O,998.4,,SP,
10394443,06/15/21 08:12 PM,Cdf-sbb-5,Leucanthemum vulgare aggr.,-,6421,La Chaux-de-Fonds,SP,4326,6.82420425,47.09790122,POINT(6.82420425 47.09790122),GM,2,O,998.4,,SP,
10394442,06/15/21 08:14 PM,Cdf-sbb-5,Chaerophyllum aureum L.,CF,6421,La Chaux-de-Fonds,SP,4326,6.82417684,47.09790571,POINT(6.82417684 47.09790571),GM,2,O,998.4,,SP,
10394441,06/15/21 08:15 PM,Cdf-sbb-5,Ranunculus,-,6421,La Chaux-de-Fonds,SP,4326,6.82414541,47.09792742,POINT(6.82414541 47.09792742),GM,2,O,997.1,998.4,SP,
10394440,06/15/21 08:15 PM,Cdf-sbb-5,Silene vulgaris (Moench) Garcke,-,6421,La Chaux-de-Fonds,SP,4326,6.82415153,47.0979363,POINT(6.82415153 47.0979363),GM,2.5,O,997.1,998.4,SP,
10394439,06/15/21 08:16 PM,Cdf-sbb-5,Taraxacum,-,6421,La Chaux-de-Fonds,SP,4326,6.82414575,47.09794912,POINT(6.82414575 47.09794912),GM,2,O,997.1,998.4,SP,
10394438,06/15/21 08:16 PM,Cdf-sbb-5,Alliaria petiolata (M. Bieb.) Cavara & Grande,-,6421,La Chaux-de-Fonds,SP,4326,6.82414575,47.09794498,POINT(6.82414575 47.09794498),GM,2,O,997.1,998.4,SP,
10394437,06/15/21 08:17 PM,Cdf-sbb-5,Plantago lanceolata L.,-,6421,La Chaux-de-Fonds,SP,4326,6.82407919,47.09796974,POINT(6.82407919 47.09796974),GM,2,O,997.1,,SP,
10394436,06/15/21 08:18 PM,Cdf-sbb-5,Myosotis,-,6421,La Chaux-de-Fonds,SP,4326,6.82406067,47.09797477,POINT(6.82406067 47.09797477),GM,2.5,O,997.1,,SP,
10394435,06/15/21 08:19 PM,Cdf-sbb-5,Rumex obtusifolius L.,-,6421,La Chaux-de-Fonds,SP,4326,6.82412856,47.09794301,POINT(6.82412856 47.09794301),GM,2.5,O,997.1,998.4,SP,
10394434,06/15/21 08:20 PM,Cdf-sbb-5,Rumex acetosa L.,-,6421,La Chaux-de-Fonds,SP,4326,6.82400418,47.09803558,POINT(6.82400418 47.09803558),GM,2.5,O,997.1,,SP,
10394433,06/15/21 08:21 PM,Cdf-sbb-5,Ranunculus repens L.,-,6421,La Chaux-de-Fonds,SP,4326,6.82400325,47.09803625,POINT(6.82400325 47.09803625),GM,2.5,O,997.1,,SP,
10394432,06/15/21 08:23 PM,Cdf-sbb-5,Bellis perennis L.,-,6421,La Chaux-de-Fonds,SP,4326,6.82394802,47.0980534,POINT(6.82394802 47.0980534),GM,3,O,996.9,997.1,SP,
10394431,06/15/21 08:24 PM,Cdf-sbb-5,Trifolium pratense L.,-,6421,La Chaux-de-Fonds,SP,4326,6.8238471,47.09814245,POINT(6.8238471 47.09814245),GM,2,O,996.9,,SP,
10394430,06/15/21 08:24 PM,Cdf-sbb-5,Vicia sepium L.,CF,6421,La Chaux-de-Fonds,SP,4326,6.82378457,47.09816756,POINT(6.82378457 47.09816756),GM,2.5,O,996.8,996.9,SP,
10394429,06/15/21 08:25 PM,Cdf-sbb-5,Lotus corniculatus aggr.,CF,6421,La Chaux-de-Fonds,SP,4326,6.82378348,47.09816735,POINT(6.82378348 47.09816735),GM,2.5,O,996.8,996.9,SP,
10394428,06/15/21 08:26 PM,Cdf-sbb-5,Trifolium repens L.,-,6421,La Chaux-de-Fonds,SP,4326,6.82366689,47.09820972,POINT(6.82366689 47.09820972),GM,2,O,996.8,,SP,
10394427,06/15/21 08:28 PM,Cdf-sbb-5,Crepis biennis L.,CF,6421,La Chaux-de-Fonds,SP,4326,6.82395229,47.09811236,POINT(6.82395229 47.09811236),GM,3.5,O,996.9,,SP,
10394426,06/15/21 08:29 PM,Cdf-sbb-5,Veronica,-,6421,La Chaux-de-Fonds,SP,4326,6.82397836,47.09809023,POINT(6.82397836 47.09809023),GM,2.5,O,996.9,997.1,SP,
10394425,06/15/21 08:31 PM,Cdf-sbb-5,Medicago lupulina L.,CF,6421,La Chaux-de-Fonds,SP,4326,6.82404709,47.09802934,POINT(6.82404709 47.09802934),GM,3,O,997.1,,SP,
10394424,06/15/21 08:32 PM,Cdf-sbb-5,Alchemilla,-,6421,La Chaux-de-Fonds,SP,4326,6.82413979,47.09797964,POINT(6.82413979 47.09797964),GM,2,O,997.1,998.4,SP,
10394423,06/15/21 08:34 PM,Cdf-sbb-5,Sanguisorba,-,6421,La Chaux-de-Fonds,SP,4326,6.82414415,47.09793291,POINT(6.82414415 47.09793291),GM,2.5,O,997.1,998.4,SP,
10394422,06/15/21 08:36 PM,Cdf-sbb-5,Sinapis arvensis L.,CF,6421,La Chaux-de-Fonds,SP,4326,6.82403603,47.09807096,POINT(6.82403603 47.09807096),GM,3,O,996.9,997.1,SP,
10394421,06/16/21 11:28 AM,random,Plantago lanceolata L.,-,371,Biel/Bienne,SP,4326,7.25381761,47.12968343,POINT(7.25381761 47.12968343),GM,10.5,O,436.6,437.4,SP,
10394420,06/16/21 11:28 AM,random,Bellis perennis L.,-,371,Biel/Bienne,SP,4326,7.25381828,47.12970011,POINT(7.25381828 47.12970011),GM,2.5,O,436.6,436.8,SP,
10394419,06/17/21 08:06 PM,Cygnes-cff-2,Senecio inaequidens DC.,-,371,Biel/Bienne,SP,4326,7.25458841,47.1379803,POINT(7.25458841 47.1379803),GM,3.5,O,437.5,,SP,
10394418,06/17/21 08:06 PM,Cygnes-cff-2,Erigeron annuus (L.) Desf.,-,371,Biel/Bienne,SP,4326,7.25456427,47.13800519,POINT(7.25456427 47.13800519),GM,2.5,O,437.5,,SP,
10394417,06/17/21 08:08 PM,Cygnes-cff-2,Convolvulus arvensis L.,-,371,Biel/Bienne,SP,4326,7.25450291,47.13807342,POINT(7.25450291 47.13807342),GM,2,O,437.5,,SP,
10394416,06/17/21 08:08 PM,Cygnes-cff-2,Lotus corniculatus aggr.,-,371,Biel/Bienne,SP,4326,7.25448372,47.13806751,POINT(7.25448372 47.13806751),GM,2.5,O,437.5,,SP,
10394415,06/17/21 08:09 PM,Cygnes-cff-2,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.25445949,47.13803206,POINT(7.25445949 47.13803206),GM,2.5,O,437.5,,SP,
10394414,06/17/21 08:09 PM,Cygnes-cff-2,Echium vulgare L.,-,371,Biel/Bienne,SP,4326,7.25448766,47.13802468,POINT(7.25448766 47.13802468),GM,2.5,O,437.5,,SP,
10394413,06/17/21 08:10 PM,Cygnes-cff-2,Tussilago farfara L.,-,371,Biel/Bienne,SP,4326,7.254474,47.13802191,POINT(7.254474 47.13802191),GM,2,O,437.5,,SP,
10394412,06/17/21 08:10 PM,Cygnes-cff-2,Reseda lutea L.,-,371,Biel/Bienne,SP,4326,7.25445656,47.13812199,POINT(7.25445656 47.13812199),GM,2,O,437.5,,SP,
10394411,06/17/21 08:11 PM,Cygnes-cff-2,Centranthus ruber (L.) DC.,-,371,Biel/Bienne,SP,4326,7.25457181,47.13804966,POINT(7.25457181 47.13804966),GM,4,O,437.5,,SP,
10394410,06/17/21 08:12 PM,Cygnes-cff-2,Trifolium repens L.,-,371,Biel/Bienne,SP,4326,7.25457181,47.13804966,POINT(7.25457181 47.13804966),GM,3,O,437.5,,SP,
10394409,06/17/21 08:13 PM,Cygnes-cff-2,Verbascum,-,371,Biel/Bienne,SP,4326,7.25461381,47.13800201,POINT(7.25461381 47.13800201),GM,2,O,437.5,,SP,
10394408,06/17/21 08:14 PM,Cygnes-cff-2,Oenothera,-,371,Biel/Bienne,SP,4326,7.25456343,47.13807384,POINT(7.25456343 47.13807384),GM,2.5,O,437.5,,SP,
10394407,06/17/21 08:14 PM,Cygnes-cff-2,Geranium robertianum L.,-,371,Biel/Bienne,SP,4326,7.25455119,47.13807229,POINT(7.25455119 47.13807229),GM,2,O,437.5,,SP,
10394406,06/17/21 08:16 PM,Cygnes-cff-2,Sedum album L.,-,371,Biel/Bienne,SP,4326,7.25454818,47.13808109,POINT(7.25454818 47.13808109),GM,2.5,O,437.5,,SP,
10394405,06/17/21 08:20 PM,Cygnes-cff-2,Cirsium vulgare (Savi) Ten.,-,371,Biel/Bienne,SP,4326,7.25449872,47.13807522,POINT(7.25449872 47.13807522),GM,2,O,437.5,,SP,
10394404,06/17/21 08:22 PM,Cygnes-cff-2,Sedum acre L.,-,371,Biel/Bienne,SP,4326,7.25444147,47.13808218,POINT(7.25444147 47.13808218),GM,3.5,O,437.5,,SP,
10394403,06/17/21 08:26 PM,Cygnes-cff-2,Senecio jacobaea L.,-,371,Biel/Bienne,SP,4326,7.25448565,47.13811236,POINT(7.25448565 47.13811236),GM,2,O,437.5,,SP,
10394402,06/17/21 08:27 PM,Cygnes-cff-2,Sedum rupestre aggr.,-,371,Biel/Bienne,SP,4326,7.25443225,47.1381453,POINT(7.25443225 47.1381453),GM,2.5,O,437.5,,SP,
10394401,06/17/21 08:28 PM,Cygnes-cff-2,Tragopogon pratensis L.,-,371,Biel/Bienne,SP,4326,7.25439127,47.13820011,POINT(7.25439127 47.13820011),GM,3.5,O,437.5,,SP,
10394400,06/17/21 08:28 PM,Cygnes-cff-2,Papaver,-,371,Biel/Bienne,SP,4326,7.25440853,47.13820481,POINT(7.25440853 47.13820481),GM,3,O,437.5,,SP,
10394399,06/17/21 08:29 PM,Cygnes-cff-2,Senecio vulgaris L.,-,371,Biel/Bienne,SP,4326,7.25439596,47.13823444,POINT(7.25439596 47.13823444),GM,3,O,437.4,437.5,SP,
10394398,06/17/21 08:30 PM,Cygnes-cff-2,Galium mollugo aggr.,-,371,Biel/Bienne,SP,4326,7.254359,47.13812279,POINT(7.254359 47.13812279),GM,2,O,437.5,,SP,
10394397,06/17/21 08:32 PM,Cygnes-cff-2,Petrorhagia saxifraga (L.) Link,-,371,Biel/Bienne,SP,4326,7.25430862,47.13822895,POINT(7.25430862 47.13822895),GM,2.5,O,437.5,,SP,
10394396,06/17/21 08:33 PM,Cygnes-cff-2,Medicago lupulina L.,CF,371,Biel/Bienne,SP,4326,7.25424785,47.13829625,POINT(7.25424785 47.13829625),GM,2,O,437.4,,SP,
10394395,06/17/21 08:34 PM,Cygnes-cff-2,Sanguisorba minor Scop.,-,371,Biel/Bienne,SP,4326,7.25410452,47.13834357,POINT(7.25410452 47.13834357),GM,2,O,437.4,437.5,SP,
10394394,06/17/21 08:35 PM,Cygnes-cff-2,Centaurea jacea aggr.,-,371,Biel/Bienne,SP,4326,7.25415548,47.13836314,POINT(7.25415548 47.13836314),GM,2.5,O,437.4,,SP,
10394393,06/17/21 08:36 PM,Cygnes-cff-2,Hypericum,-,371,Biel/Bienne,SP,4326,7.25406043,47.13853417,POINT(7.25406043 47.13853417),GM,2.5,O,437.4,,SP,
10394392,06/17/21 08:37 PM,Cygnes-cff-2,Geum urbanum L.,-,371,Biel/Bienne,SP,4326,7.25402816,47.13856804,POINT(7.25402816 47.13856804),GM,2,O,437.4,,SP,
10394391,06/17/21 08:38 PM,Cygnes-cff-2,Trifolium pratense L.,-,371,Biel/Bienne,SP,4326,7.25385675,47.13874129,POINT(7.25385675 47.13874129),GM,2.5,O,437.4,,SP,
10394390,06/17/21 08:40 PM,Cygnes-cff-2,Crepis,-,371,Biel/Bienne,SP,4326,7.25371116,47.13882264,POINT(7.25371116 47.13882264),GM,4,O,437.4,,SP,
10394389,06/17/21 08:44 PM,Cygnes-cff-2,Buglossoides arvensis (L.) I. M. Johnst.,-,371,Biel/Bienne,SP,4326,7.25365005,47.138784,POINT(7.25365005 47.138784),GM,2,O,437.4,,SP,
10394388,06/17/21 09:00 PM,Holunderweg-madretschkanal-6,Geum urbanum L.,-,371,Biel/Bienne,SP,4326,7.25615348,47.1401466,POINT(7.25615348 47.1401466),GM,2.5,O,438.4,,SP,
10394387,06/17/21 09:01 PM,Holunderweg-madretschkanal-6,Sambucus nigra L.,-,371,Biel/Bienne,SP,4326,7.25618952,47.14014706,POINT(7.25618952 47.14014706),GM,2.5,O,438.4,,SP,
10394386,06/17/21 09:01 PM,Holunderweg-madretschkanal-6,Urtica dioica L.,-,371,Biel/Bienne,SP,4326,7.25621282,47.14016487,POINT(7.25621282 47.14016487),GM,2,O,438.4,,SP,
10394385,06/17/21 09:02 PM,Holunderweg-madretschkanal-6,Senecio jacobaea L.,-,371,Biel/Bienne,SP,4326,7.25632413,47.14020339,POINT(7.25632413 47.14020339),GM,2,O,438.4,,SP,
10394384,06/17/21 09:02 PM,Holunderweg-madretschkanal-6,Plantago lanceolata L.,-,371,Biel/Bienne,SP,4326,7.25635255,47.14022522,POINT(7.25635255 47.14022522),GM,2,O,438.4,,SP,
10394383,06/17/21 09:03 PM,Holunderweg-madretschkanal-6,Geranium pyrenaicum Burm. f.,-,371,Biel/Bienne,SP,4326,7.25638306,47.14022107,POINT(7.25638306 47.14022107),GM,2,O,438.4,,SP,
10394382,06/17/21 09:03 PM,Holunderweg-madretschkanal-6,Equisetum arvense L.,-,371,Biel/Bienne,SP,4326,7.25639446,47.14022045,POINT(7.25639446 47.14022045),GM,2,O,438.4,,SP,
10394381,06/17/21 09:04 PM,Holunderweg-madretschkanal-6,Ranunculus ficaria L.,-,371,Biel/Bienne,SP,4326,7.25634266,47.14021424,POINT(7.25634266 47.14021424),GM,2,O,438.4,,SP,
10394380,06/17/21 09:04 PM,Holunderweg-madretschkanal-6,Convolvulus arvensis L.,-,371,Biel/Bienne,SP,4326,7.25634266,47.14021424,POINT(7.25634266 47.14021424),GM,2,O,438.4,,SP,
10394379,06/17/21 09:07 PM,Holunderweg-madretschkanal-6,Crepis capillaris Wallr.,CF,371,Biel/Bienne,SP,4326,7.25624216,47.14016387,POINT(7.25624216 47.14016387),GM,2,O,438.4,,SP,
10394378,06/17/21 09:08 PM,Holunderweg-madretschkanal-6,Taraxacum,-,371,Biel/Bienne,SP,4326,7.25600151,47.14009815,POINT(7.25600151 47.14009815),GM,3,O,438.3,,SP,
10394377,06/17/21 09:08 PM,Holunderweg-madretschkanal-6,Aegopodium podagraria L.,-,371,Biel/Bienne,SP,4326,7.25600151,47.14009815,POINT(7.25600151 47.14009815),GM,2.5,O,438.3,,SP,
10394376,06/17/21 09:10 PM,Holunderweg-madretschkanal-6,Ranunculus,-,371,Biel/Bienne,SP,4326,7.25598517,47.14008017,POINT(7.25598517 47.14008017),GM,2.5,O,438.3,,SP,
10394375,06/17/21 09:10 PM,Holunderweg-madretschkanal-6,Trifolium repens L.,-,371,Biel/Bienne,SP,4326,7.25591585,47.14002511,POINT(7.25591585 47.14002511),GM,3.5,O,438.3,,SP,
10394373,06/17/21 09:11 PM,Holunderweg-madretschkanal-6,Trifolium medium L.,-,371,Biel/Bienne,SP,4326,7.25558485,47.13995273,POINT(7.25558485 47.13995273),GM,2.5,O,437.2,,SP,
10394371,06/17/21 09:14 PM,random,Ligustrum vulgare L.,CF,371,Biel/Bienne,SP,4326,7.25451406,47.13963292,POINT(7.25451406 47.13963292),GM,2.5,O,437.3,,SP,
10394369,06/19/21 09:44 AM,Buerenstrasse-suze-1,Cichorium intybus L.,-,371,Biel/Bienne,SP,4326,7.26809107,47.15314031,POINT(7.26809107 47.15314031),GM,4,O,444.9,446.6,SP,
10394368,06/19/21 09:44 AM,Buerenstrasse-suze-1,Trifolium pratense L.,-,371,Biel/Bienne,SP,4326,7.26809107,47.15314031,POINT(7.26809107 47.15314031),GM,3.5,O,444.9,446.6,SP,
10394366,06/19/21 09:48 AM,Buerenstrasse-suze-1,Hypericum maculatum Crantz,-,371,Biel/Bienne,SP,4326,7.2681769,47.15317606,POINT(7.2681769 47.15317606),GM,2,O,446.4,446.6,SP,
10394365,06/19/21 09:49 AM,Buerenstrasse-suze-1,Eupatorium cannabinum L.,-,371,Biel/Bienne,SP,4326,7.2681598,47.15317011,POINT(7.2681598 47.15317011),GM,2,O,446.6,,SP,
10394364,06/19/21 09:49 AM,Buerenstrasse-suze-1,Erigeron annuus (L.) Desf.,-,371,Biel/Bienne,SP,4326,7.2681598,47.15317011,POINT(7.2681598 47.15317011),GM,2,O,446.6,,SP,
10394363,06/19/21 09:50 AM,Buerenstrasse-suze-1,Rumex,-,371,Biel/Bienne,SP,4326,7.26821529,47.15315221,POINT(7.26821529 47.15315221),GM,2.5,O,446.4,446.6,SP,
10394362,06/19/21 09:50 AM,Buerenstrasse-suze-1,Veronica beccabunga L.,-,371,Biel/Bienne,SP,4326,7.26825988,47.1531305,POINT(7.26825988 47.1531305),GM,2,O,444.8,446.4,SP,
10394361,06/19/21 09:51 AM,Buerenstrasse-suze-1,Papaver,-,371,Biel/Bienne,SP,4326,7.2682556,47.15319915,POINT(7.2682556 47.15319915),GM,2.5,O,446.4,,SP,
10394360,06/19/21 09:54 AM,Buerenstrasse-suze-1,Solidago,-,371,Biel/Bienne,SP,4326,7.26835292,47.15319924,POINT(7.26835292 47.15319924),GM,3,O,446.4,,SP,
10394359,06/19/21 09:56 AM,Buerenstrasse-suze-1,Lepidium,-,371,Biel/Bienne,SP,4326,7.26823046,47.15321357,POINT(7.26823046 47.15321357),GM,3,O,446.4,446.6,SP,
10394358,06/19/21 09:57 AM,Buerenstrasse-suze-1,Acinos arvensis (Lam.) Dandy,CF,371,Biel/Bienne,SP,4326,7.26822308,47.15322074,POINT(7.26822308 47.15322074),GM,3,O,446.4,446.6,SP,
10394357,06/19/21 09:57 AM,Buerenstrasse-suze-1,Crepis,-,371,Biel/Bienne,SP,4326,7.26824219,47.15324332,POINT(7.26824219 47.15324332),GM,2.5,O,446.4,,SP,
10394356,06/19/21 09:58 AM,Buerenstrasse-suze-1,Sedum album L.,-,371,Biel/Bienne,SP,4326,7.26820087,47.15328997,POINT(7.26820087 47.15328997),GM,2.5,O,446.4,446.6,SP,
10394355,06/19/21 09:58 AM,Buerenstrasse-suze-1,Sedum acre L.,-,371,Biel/Bienne,SP,4326,7.26821026,47.15332434,POINT(7.26821026 47.15332434),GM,2.5,O,446.4,446.9,SP,
10394354,06/19/21 10:00 AM,Buerenstrasse-suze-1,Senecio inaequidens DC.,-,371,Biel/Bienne,SP,4326,7.26817447,47.15334751,POINT(7.26817447 47.15334751),GM,2.5,O,446.4,446.9,SP,
10394353,06/19/21 10:00 AM,Buerenstrasse-suze-1,Sambucus nigra L.,-,371,Biel/Bienne,SP,4326,7.26815854,47.15342836,POINT(7.26815854 47.15342836),GM,2,O,446.9,,SP,
10394352,06/19/21 10:03 AM,Buerenstrasse-suze-1,Crepis capillaris Wallr.,-,371,Biel/Bienne,SP,4326,7.2681655,47.15316667,POINT(7.2681655 47.15316667),GM,2.5,O,446.6,,SP,
10394351,06/19/21 10:06 AM,Buerenstrasse-suze-1,Potentilla reptans L.,-,371,Biel/Bienne,SP,4326,7.26815041,47.15317489,POINT(7.26815041 47.15317489),GM,3.5,O,446.6,,SP,
10394350,06/19/21 10:17 AM,Parc-renfer-suze-1,Senecio inaequidens DC.,-,371,Biel/Bienne,SP,4326,7.2683846,47.152548,POINT(7.2683846 47.152548),GM,2,O,445.2,,SP,
10394349,06/19/21 10:18 AM,Parc-renfer-suze-1,Lepidium,-,371,Biel/Bienne,SP,4326,7.26834412,47.15255396,POINT(7.26834412 47.15255396),GM,3,O,445.2,,SP,
10394348,06/19/21 10:18 AM,Parc-renfer-suze-1,Malva alcea L.,-,371,Biel/Bienne,SP,4326,7.26834898,47.15256012,POINT(7.26834898 47.15256012),GM,2.5,O,445.2,,SP,
10394347,06/19/21 10:19 AM,Parc-renfer-suze-1,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.26839474,47.15254335,POINT(7.26839474 47.15254335),GM,3.5,O,445.2,,SP,
10394346,06/19/21 10:19 AM,Parc-renfer-suze-1,Echium vulgare L.,-,371,Biel/Bienne,SP,4326,7.26842433,47.15252923,POINT(7.26842433 47.15252923),GM,2.5,O,445.2,,SP,
10394345,06/19/21 10:19 AM,Parc-renfer-suze-1,Medicago sativa L.,-,371,Biel/Bienne,SP,4326,7.26844353,47.15254784,POINT(7.26844353 47.15254784),GM,2.5,O,445.2,,SP,
10394344,06/19/21 10:19 AM,Parc-renfer-suze-1,Sedum album L.,-,371,Biel/Bienne,SP,4326,7.26844353,47.15254784,POINT(7.26844353 47.15254784),GM,3,O,445.2,,SP,
10394343,06/19/21 10:20 AM,Parc-renfer-suze-1,Solidago,-,371,Biel/Bienne,SP,4326,7.26844554,47.15255848,POINT(7.26844554 47.15255848),GM,2.5,O,445.2,,SP,
10394342,06/19/21 10:20 AM,Parc-renfer-suze-1,Sonchus oleraceus L.,-,371,Biel/Bienne,SP,4326,7.26844512,47.15256225,POINT(7.26844512 47.15256225),GM,2.5,O,445.2,,SP,
10394341,06/19/21 07:13 PM,Brueggstrasse-area-1,Lepidium,-,371,Biel/Bienne,SP,4326,7.25508898,47.12950561,POINT(7.25508898 47.12950561),GM,3.5,O,435,436,SP,
10394340,06/19/21 07:14 PM,Brueggstrasse-area-1,Sisymbrium officinale (L.) Scop.,-,371,Biel/Bienne,SP,4326,7.25514304,47.12951621,POINT(7.25514304 47.12951621),GM,2.5,O,436,,SP,
10394339,06/19/21 07:15 PM,Brueggstrasse-area-1,Erigeron annuus (L.) Desf.,-,371,Biel/Bienne,SP,4326,7.25516886,47.12953444,POINT(7.25516886 47.12953444),GM,2.5,O,436,,SP,
10394338,06/19/21 07:15 PM,Brueggstrasse-area-1,Taraxacum,-,371,Biel/Bienne,SP,4326,7.25515821,47.12953809,POINT(7.25515821 47.12953809),GM,2.5,O,436,,SP,
10394337,06/19/21 07:15 PM,Brueggstrasse-area-1,Plantago lanceolata L.,-,371,Biel/Bienne,SP,4326,7.25517296,47.12956009,POINT(7.25517296 47.12956009),GM,2,O,436,,SP,
10394336,06/19/21 07:16 PM,Brueggstrasse-area-1,Rubus,-,371,Biel/Bienne,SP,4326,7.25518855,47.12956952,POINT(7.25518855 47.12956952),GM,2,O,436,,SP,
10394335,06/19/21 07:17 PM,Brueggstrasse-area-1,Matricaria discoidea DC.,-,371,Biel/Bienne,SP,4326,7.25520129,47.12958381,POINT(7.25520129 47.12958381),GM,2.5,O,436,,SP,
10394334,06/19/21 07:18 PM,Brueggstrasse-area-1,Sedum album L.,-,371,Biel/Bienne,SP,4326,7.25521169,47.12957832,POINT(7.25521169 47.12957832),GM,2.5,O,436,,SP,
10394333,06/19/21 07:21 PM,Brueggstrasse-area-1,Sedum rupestre aggr.,-,371,Biel/Bienne,SP,4326,7.25518193,47.12959106,POINT(7.25518193 47.12959106),GM,2.5,O,436,,SP,
10394332,06/19/21 07:22 PM,Brueggstrasse-area-1,Crepis,-,371,Biel/Bienne,SP,4326,7.25523281,47.12956751,POINT(7.25523281 47.12956751),GM,2,O,436,,SP,
10394331,06/19/21 07:24 PM,Brueggstrasse-area-1,Lactuca,-,371,Biel/Bienne,SP,4326,7.25524563,47.12957459,POINT(7.25524563 47.12957459),GM,2.5,O,436,,SP,
10394330,06/19/21 07:25 PM,Brueggstrasse-area-1,Galium aparine L.,-,371,Biel/Bienne,SP,4326,7.25524689,47.12957639,POINT(7.25524689 47.12957639),GM,3,O,436,,SP,
10394329,06/19/21 07:25 PM,Brueggstrasse-area-1,Galium,-,371,Biel/Bienne,SP,4326,7.25524329,47.12957878,POINT(7.25524329 47.12957878),GM,2.5,O,436,,SP,
10394328,06/19/21 07:30 PM,Lokomotivdepot-berm-1,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.25512133,47.13025734,POINT(7.25512133 47.13025734),GM,2,O,436.3,436.5,SP,
10394327,06/19/21 07:30 PM,Lokomotivdepot-berm-1,Erigeron annuus (L.) Desf.,-,371,Biel/Bienne,SP,4326,7.25510767,47.13025101,POINT(7.25510767 47.13025101),GM,2,O,436.3,436.5,SP,
10394326,06/19/21 07:31 PM,Lokomotivdepot-berm-1,Silene vulgaris (Moench) Garcke,-,371,Biel/Bienne,SP,4326,7.25511907,47.13025302,POINT(7.25511907 47.13025302),GM,2,O,436.3,436.5,SP,
10394325,06/19/21 07:31 PM,Lokomotivdepot-berm-1,Lotus corniculatus L.,-,371,Biel/Bienne,SP,4326,7.25511907,47.13025302,POINT(7.25511907 47.13025302),GM,2,O,436.3,436.5,SP,
10394324,06/19/21 07:31 PM,Lokomotivdepot-berm-1,Trifolium pratense L.,-,371,Biel/Bienne,SP,4326,7.25513038,47.13024711,POINT(7.25513038 47.13024711),GM,2,O,436.5,,SP,
10394323,06/19/21 07:31 PM,Lokomotivdepot-berm-1,Trifolium repens L.,-,371,Biel/Bienne,SP,4326,7.25513038,47.13024711,POINT(7.25513038 47.13024711),GM,2,O,436.5,,SP,
