date,place,feature,number,species,quantity,confidence,no_flowers,notes,Full-place-name
28.05.21,neumatt,stream,2,medicago lupulina,,1,,,neumatt-stream-2
28.05.21,neumatt,stream,2,stellaria media,,1,,,neumatt-stream-2
28.05.21,neumatt,stream,2,thymus serpyllum,,1,,,neumatt-stream-2
31.05.21,Frinvilier,suze,1,fragaria vesca,,1,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,equisetum arvense,,2,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,hipppocrepis emerus,,1,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,ajuga reptans,,2,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,geranium robertanium,,2,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,hedera helix,,2,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,plantago lanceolata,,2,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,euphorbia amygdaloides,,2,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,veronica chaemaedrys,,1,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,vicia sepium,,1,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,galium aparine,,2,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,equisetum telmateia,,2,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,anemone nemorosa,,2,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,salix alba,,1,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,ranunculus acris,,1,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,urtica dioica,,2,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,1,heracleum sphondylium,,1,,,Frinvilier-suze-1
31.05.21,Frinvilier,suze,2,cardamine heptahpylla,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,fagus sylvatica,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,hedera helix,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,mercurialis perennis,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,lamium galeobdolon,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,geranium robertanium,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,acer pseudoplatanus,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,allium ursinum,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,viola reichenbachiana,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,anemone nemorosa,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,ajuga reptans,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,helleborous foetidus,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,euphorbia amygdaloides,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,euphorbia cyparissias,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,galium odoratum,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,vicia sepium,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,myosotis arvensis,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,veronica chaemaedrys,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,ranunculus acris,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,taraxacum,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,lamium maculatum,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,ranunculus tuberosus,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,fragaria vesca,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,hieracium sp.,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,cerastium sp.,,1,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,urtica dioica,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,veronica beccabunga,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,rubus,,2,,,Frinvilier-suze-2
31.05.21,Frinvilier,suze,2,rumex obtusifolius,,1,,,Frinvilier-suze-2
02.06.21,Taubenloch,suze,1,erigeron annuus,,2,,,Taubenloch-suze-1
02.06.21,Taubenloch,suze,1,buddleja daviddii,,2,,,Taubenloch-suze-1
02.06.21,Taubenloch,suze,1,medicago lupulina,,1,,,Taubenloch-suze-1
02.06.21,Taubenloch,suze,1,trifolium pratense,,1,,,Taubenloch-suze-1
02.06.21,Taubenloch,suze,1,salix alba,,1,,,Taubenloch-suze-1
02.06.21,Taubenloch,suze,1,trifolium pratense,,1,,,Taubenloch-suze-1
02.06.21,Taubenloch,suze,1,geranium robertanium,,2,,,Taubenloch-suze-1
02.06.21,Taubenloch,suze,1,crepis,,1,,,Taubenloch-suze-1
02.06.21,Taubenloch,suze,1,hieracium murorum,,1,,,Taubenloch-suze-1
03.02.21,Parc-renfer,suze,1,senecio vulgaris,,,,exact survey path available upon request,Parc-renfer-suze-1
03.02.21,Parc-renfer,suze,1,Capsella bursa-pastoris,,,,exact survey path available upon request,Parc-renfer-suze-1
06.02.21,buerenstrasse,suze,3,galanthus nivalis,,,,exact survey path available upon request,buerenstrasse-suze-3
06.02.21,buerenstrasse,suze,3,erigeron annuus,,,,exact survey path available upon request,buerenstrasse-suze-3
06.02.21,buerenstrasse,suze,3,geranium pyrenaicum,,,,exact survey path available upon request,buerenstrasse-suze-3
15.02.21,Ruisseau-de-vaux,vaux,1,veronica persica,,,,exact survey path available upon request,Ruisseau-de-vaux-vaux-1
15.02.21,Ruisseau-de-vaux,vaux,2,helleborous foetidus,,,,exact survey path available upon request,Ruisseau-de-vaux-vaux-2
15.02.21,Ruisseau-de-vaux,vaux,3,stellaria media,,,,exact survey path available upon request,Ruisseau-de-vaux-vaux-3
15.02.21,Ruisseau-de-vaux,vaux,4,Erophila verna,,,,exact survey path available upon request,Ruisseau-de-vaux-vaux-4
15.02.21,Ruisseau-de-vaux,vaux,5,corylus avellana,,,,exact survey path available upon request,Ruisseau-de-vaux-vaux-5
19.02.21,hoell,Alte-aare,1,corylus avellana,,,,,hoell-Alte-aare-1
19.02.21,hoell,Alte-aare,1,alnus glutinosa,,,,,hoell-Alte-aare-1
19.02.21,hoell,Alte-aare,1,veronica persica,,,,,hoell-Alte-aare-1
19.02.21,hoell,Alte-aare,1,crocus vernus,,,,,hoell-Alte-aare-1
19.02.21,underwald,forest,1,tussilago farfara,,,,,underwald-forest-1
19.02.21,underwald,forest,1,helleborous foetidus,,,,,underwald-forest-1
19.02.21,underwald,forest,2,galanthus nivalis,,,,,underwald-forest-2
19.02.21,underwald,forest,2,veronica persica,,,,,underwald-forest-2
19.02.21,hoell,Alte-aare,1,corylus avellana,,,,,hoell-Alte-aare-1
19.02.21,underwald,forest,2,corylus avellana,,,,,underwald-forest-2
19.02.21,Griendamm,forest,1,corylus avellana,,,,,Griendamm-forest-1
19.02.21,Griendamm,forest,1,veronica persica,,,,,Griendamm-forest-1
18.02.21,Au-vernet,suze,1,leucojum vernum,,,,,Au-vernet-suze-1
18.02.21,Au-vernet,suze,1,corylus avellana,,,,,Au-vernet-suze-1
18.02.21,La-heutte,suze,2,corylus avellana,,,,,La-heutte-suze-2
18.02.21,La-heutte,suze,2,helleborous foetidus,,,,,La-heutte-suze-2
18.02.21,La-heutte,suze,1,corylus avellana,,,,,La-heutte-suze-1
18.02.21,La-heutte,suze,1,stellaria media,,,,,La-heutte-suze-1
17.02.21,muelau,forest,1,crocus vernus,,,,,muelau-forest-1
17.02.21,muelau,forest,1,corylus avellana,,,,,muelau-forest-1
17.02.21,muelau,forest,1,veronica persica,,,,,muelau-forest-1
17.02.21,muelau,forest,1,equisetum hyemale,,,,,muelau-forest-1
17.02.21,muelau,forest,1,arum maculatum,,,,,muelau-forest-1
17.02.21,muelau,forest,1,hedera helix,,,,,muelau-forest-1
25.02.21,vinelz,lake,1,corylus avellana,,,,,vinelz-lake-1
25.02.21,vinelz,lake,1,veronica persica,,,,,vinelz-lake-1
25.02.21,vinelz,lake,1, tussilago farfara,,,,,vinelz-lake-1
25.02.21,schalterrain,forest,1,lamium purpureum,,,,,schalterrain-forest-1
25.02.21,schalterrain,forest,1,stellaria media,,,,,schalterrain-forest-1
25.02.21,schalterrain,forest,1,veronica persica,,,,,schalterrain-forest-1
25.02.21,schalterrain,forest,1,galanthus nivalis,,,,,schalterrain-forest-1
25.02.21,schalterrain,forest,2,tussilago farfara,,,,,schalterrain-forest-2
25.02.21,schalterrain,forest,2,corylus avellana,,,,,schalterrain-forest-2
25.02.21,schalterrain,forest,3,veronica persica,,,,,schalterrain-forest-3
25.02.21,schalterrain,forest,3,lamium purpureum,,,,,schalterrain-forest-3
25.02.21,schalterrain,forest,3,tussilago farfara,,,,,schalterrain-forest-3
28.02.21,vorhoelzli,forest,5,cornus mas,,,,,vorhoelzli-forest-5
28.02.21,vorhoelzli,forest,5,eranthis hyemalis,,,,,vorhoelzli-forest-5
23.02.21,jaissberg,forest,1,galanthus nivalis,,,,,jaissberg-forest-1
23.02.21,jaissberg,forest,1,hedera helix,,,,,jaissberg-forest-1
23.02.21,jaissberg,forest,2,corylus avellana,,,,,jaissberg-forest-2
23.02.21,jaissberg,forest,2,tussilago farfara,,,,,jaissberg-forest-2
23.02.21,jaissberg,forest,2,petasites albus,,,,,jaissberg-forest-2
23.02.21,jaissberg,forest,3,galanthus nivalis,,,,,jaissberg-forest-3
23.02.21,jaissberg,forest,3,leucojum vernum,,,,,jaissberg-forest-3
23.02.21,jaissberg,forest,3,lamium maculatum,,,,,jaissberg-forest-3
23.02.21,jaissberg,forest,3,Chrysoplenium alternifolium,,,,,jaissberg-forest-3
23.02.21,jaissberg,forest,3,corylus avellana,,,,,jaissberg-forest-3
23.02.21,laengholz,forest,9,Chrysoplenium alternifolium,,,,,laengholz-forest-9
23.02.21,laengholz,forest,10,veronica persica,,,,,laengholz-forest-10
08.02.21,frinvilier,ramp,1,helleborous foetidus,,,,,frinvilier-ramp-1
08.02.21,frinvilier,ramp,1,corylus avellana,,,,,frinvilier-ramp-1
04.02.21,Nidau-buren,kanal,1,galanthus nivalis,,,,,Nidau-buren-kanal-1
04.02.21,Nidau-buren,kanal,1,eranthis hyemalis,,,,,Nidau-buren-kanal-1
04.02.21,Nidau-buren,kanal,1,corylus avellana,,,,,Nidau-buren-kanal-1
05.02.21,Nidau-buren,kanal,2,crocus vernus,,,,,Nidau-buren-kanal-2
05.02.21,Nidau-buren,kanal,2,galanthus nivalis,,,,,Nidau-buren-kanal-2
05.02.21,Nidau-buren,kanal,2,corylus avellana,,,,,Nidau-buren-kanal-2
05.02.21,Nidau-buren,kanal,2,senecio vulgaris,,,,,Nidau-buren-kanal-2
05.02.21,Nidau-buren,kanal,2,veronica persica,,,,,Nidau-buren-kanal-2
05.02.21,Nidau-buren,kanal,3,crocus vernus,,,,,Nidau-buren-kanal-3
05.02.21,Nidau-buren,kanal,3,senecio vulgaris,,,,,Nidau-buren-kanal-3
05.02.21,Nidau-buren,kanal,3,veronica persica,,,,,Nidau-buren-kanal-3
05.02.21,Nidau-buren,kanal,3,corylus avellana,,,,,Nidau-buren-kanal-3
05.02.21,Nidau-buren,kanal,4,galanthus nivalis,,,,,Nidau-buren-kanal-4
05.02.21,Nidau-buren,kanal,4,leucojum vernum,,,,,Nidau-buren-kanal-4
05.02.21,Nidau-buren,kanal,4,veronica persica,,,,,Nidau-buren-kanal-4
24.02.21,fuchsenried,forest,1,corylus avellana,,,,,fuchsenried-forest-1
24.02.21,fuchsenried,forest,2,anemone hepatica,,,,,fuchsenried-forest-2
24.02.21,fuchsenried,forest,2,helleborous foetidus,,,,,fuchsenried-forest-2
24.02.21,fuchsenried,forest,2,taraxacum sp.,,,,,fuchsenried-forest-2
24.02.21,fuchsenried,forest,2,hedera helix,,,,,fuchsenried-forest-2
24.02.21,Obem-fuchsenried,forest,1,anemone hepatica,,,,,Obem-fuchsenried-forest-1
24.02.21,Obem-fuchsenried,forest,1,hedera helix,,,,,Obem-fuchsenried-forest-1
24.02.21,Obem-fuchsenried,forest,2,anemone hepatica,,,,,Obem-fuchsenried-forest-2
24.02.21,Obem-fuchsenried,forest,2,hedera helix,,,,,Obem-fuchsenried-forest-2
27.02.21,laengholz,forest,7,galanthus nivalis,,,,,laengholz-forest-7
27.02.21,laengholz,forest,7,corylus avellana,,,,,laengholz-forest-7
27.02.21,laengholz,forest,5,crocus vernus,,,,,laengholz-forest-5
27.02.21,laengholz,forest,5,galanthus nivalis,,,,,laengholz-forest-5
27.02.21,laengholz,forest,5,corydalis cava,,,,,laengholz-forest-5
22.02.21,sonnenfeld,suze,1,cornus mas,,,,,sonnenfeld-suze-1
22.02.21,Parc-renfer,suze,1,Berberis aquifolium,,,,,Parc-renfer-suze-1
22.02.21,Parc-renfer,suze,1,senecio vulgaris,,,,,Parc-renfer-suze-1
22.02.21,Parc-renfer,suze,1,Erophila verna,,,,,Parc-renfer-suze-1
22.02.21,Parc-renfer,suze,1,stellaria media,,,,,Parc-renfer-suze-1
22.02.21,Parc-renfer,suze,1,cardamine hirsuta,,,,,Parc-renfer-suze-1
22.02.21,Parc-renfer,suze,1,veronica hederifolia,,,,,Parc-renfer-suze-1
22.02.21,Parc-renfer,suze,1,Capsella bursa-pastoris,,,,,Parc-renfer-suze-1
22.02.21,buerenstrasse,suze,1,Capsella bursa-pastoris,,,,,buerenstrasse-suze-1
22.02.21,buerenstrasse,suze,1,tussilago farfara,,,,,buerenstrasse-suze-1
22.02.21,buerenstrasse,suze,1,senecio vulgaris,,,,,buerenstrasse-suze-1
09.02.21,holunderweg,madretschkanal,1,senecio vulgaris,,,,,holunderweg-madretschkanal-1
09.02.21,holunderweg,madretschkanal,2,senecio vulgaris,,,,,holunderweg-madretschkanal-2
05.02.21,schneidergaessli,madretschkanal,1,primula acaulis,,,,,schneidergaessli-madretschkanal-1
05.02.21,schneidergaessli,madretschkanal,1,bellis perennis,,,,,schneidergaessli-madretschkanal-1
05.02.21,schneidergaessli,madretschkanal,1,hedera helix,,,,,schneidergaessli-madretschkanal-1
05.02.21,schneidergaessli,madretschkanal,1,viburnum farreri,,,,,schneidergaessli-madretschkanal-1
01.02.21,bahnweg,madretschkanal,1,bellis perennis,,,,,bahnweg-madretschkanal-1
01.02.21,bahnweg,madretschkanal,3,bellis perennis,,,,,bahnweg-madretschkanal-3
01.02.21,bahnweg,madretschkanal,3,primula acaulis,,,,,bahnweg-madretschkanal-3
01.02.21,bahnweg,madretschkanal,2,corylus avellana,,,,,bahnweg-madretschkanal-2
01.02.21,bahnweg,madretschkanal,4,corylus avellana,,,,,bahnweg-madretschkanal-4
01.02.21,bahnweg,madretschkanal,5,corylus avellana,,,,,bahnweg-madretschkanal-5
01.02.21,bahnweg,madretschkanal,6,corylus avellana,,,,,bahnweg-madretschkanal-6
09.02.21,schleusenweg,suze,1,lamium maculatum,,,,,schleusenweg-suze-1
09.02.21,schleusenweg,suze,1,cardamine flexuosa,,,,,schleusenweg-suze-1
09.02.21,schleusenweg,suze,2,cardamine flexuosa,,,,,schleusenweg-suze-2
09.02.21,schleusenweg,suze,3,cardamine flexuosa,,,,,schleusenweg-suze-3
14.03.21,schleusenweg,suze,3,cardamine hirsuta,scattered,,,,schleusenweg-suze-3
14.03.21,schleusenweg,suze,3,ranunculus ficaria,scattered patches,,,,schleusenweg-suze-3
14.03.21,schleusenweg,suze,3,Veronica hederifolia,scattered,,,,schleusenweg-suze-3
11.02.21,buerenstrasse,suze,7,crocus vernus,,,,,buerenstrasse-suze-7
11.02.21,buerenstrasse,suze,7,galanthus nivalis,,,,,buerenstrasse-suze-7
11.02.21,buerenstrasse,suze,6,senecio vulgaris,,,,,buerenstrasse-suze-6
11.02.21,buerenstrasse,suze,6,hedera helix,,,,,buerenstrasse-suze-6
21.02.21,schuessinsel,kanal,3,tussilago farfara,,,,,schuessinsel-kanal-3
21.02.21,schuessinsel,kanal,3,veronica persica,,,,,schuessinsel-kanal-3
21.02.21,schuessinsel,kanal,3,bellis perennis,,,,,schuessinsel-kanal-3
22.02.21,schuessinsel,kanal,4,bellis perennis,,,,,schuessinsel-kanal-4
22.02.21,schuessinsel,kanal,4,tussilago farfara,,,,,schuessinsel-kanal-4
22.02.21,schuessinsel,kanal,5,veronica persica,,,,,schuessinsel-kanal-5
22.02.21,schuessinsel,kanal,5,bellis perennis,,,,,schuessinsel-kanal-5
22.02.21,schuessinsel,kanal,5,cornus mas,,,,,schuessinsel-kanal-5
22.02.21,schuessinsel,kanal,5,petasites hybridus,,,,,schuessinsel-kanal-5
22.02.21,schuessinsel,kanal,2,bellis perennis,,,,,schuessinsel-kanal-2
22.02.21,schuessinsel,kanal,2,veronica persica,,,,,schuessinsel-kanal-2
24.02.21,schuessinsel,kanal,8,veronica persica,,,,,schuessinsel-kanal-7
24.02.21,schuessinsel,kanal,8,tussilago farfara,,,,,schuessinsel-kanal-7
24.02.21,schuessinsel,kanal,8,cardamine hirsuta,,,,,schuessinsel-kanal-7
24.02.21,schuessinsel,kanal,7,cardamine flexuosa,,,,,schuessinsel-kanal-7
24.02.21,schuessinsel,kanal,7,Erophila verna,,,,,schuessinsel-kanal-7
24.02.21,schuessinsel,kanal,6,veronica persica,,,,,schuessinsel-kanal-6
24.02.21,schuessinsel,kanal,6,tussilago farfara,,,,,schuessinsel-kanal-6
24.02.21,schuessinsel,kanal,6,cardamine hirsuta,,,,,schuessinsel-kanal-6
24.02.21,schuessinsel,kanal,6,cardamine flexuosa,,,,,schuessinsel-kanal-6
24.02.21,schuessinsel,suze,2,cornus mas,,,,,schuessinsel-suze-2
24.02.21,schuessinsel,suze,2,tussilago farfara,,,,,schuessinsel-suze-2
24.02.21,schuessinsel,suze,2,veronica persica,,,,,schuessinsel-suze-2
24.02.21,schuessinsel,suze,2,cardamine hirsuta,,,,,schuessinsel-suze-2
20.03.21,laengholz,forest,5,galanthus nivalis,,,,,laengholz-forest-5
20.03.21,laengholz,forest,5,corydalis cava,,,,,laengholz-forest-5
20.03.21,laengholz,forest,5,crocus vernus,,,,,laengholz-forest-5
20.03.21,laengholz,forest,5,ranunculus ficaria,,,,,laengholz-forest-5
12.03.21,mettmoos,field,1,cardamine hirsuta,,,,,mettmoos-field-1
12.03.21,mettmoos,field,1,cornus mas,,,,,mettmoos-field-1
12.03.21,mettmoos,field,1,stellaria media,,,,,mettmoos-field-1
12.03.21,mettmoos,field,1,veronica persica,,,,,mettmoos-field-1
12.03.21,mettmoos,field,1,bellis perennis,,,,,mettmoos-field-1
12.03.21,mettmoos,field,1,lamium purpureum,,,,,mettmoos-field-1
12.03.21,mettmoos,field,1,cardamine flexuosa,,,,,mettmoos-field-1
12.03.21,mettmoos,field,1,erophila verna,,,,,mettmoos-field-1
12.03.21,mettmoos,field,1,salix caprea,,,,,mettmoos-field-1
12.03.21,mettmoos,field,1,primula acaulis,,,,,mettmoos-field-1
12.03.21,laengholz,forest,11,anemone nemorosa,,,,,laengholz-forest-11
12.03.21,laengholz,forest,11,ranunculus ficaria,,,,,laengholz-forest-11
12.03.21,laengholz,forest,1,tussilago farfara,,,,,laengholz-forest-1
12.03.21,laengholz,forest,1,veronica persica,,,,,laengholz-forest-1
12.03.21,laengholz,forest,1,Veronica hederifolia,,,,,laengholz-forest-1
12.03.21,laengholz,forest,1,stellaria media,,,,,laengholz-forest-1
12.03.21,laengholz,forest,1,lamium purpureum,,,,,laengholz-forest-1
12.03.21,laengholz,forest,1,Capsella bursa-pastoris,,,,,laengholz-forest-1
12.03.21,laengholz,forest,1,cardamine hirsuta,,,,,laengholz-forest-1
12.03.21,neumatt,field,1,glechoma hederacea,,,,,neumatt-field-1
12.03.21,neumatt,field,1,veronica persica,,,,,neumatt-field-1
12.03.21,neumatt,field,1,tussilago farfara,,,,,neumatt-field-1
12.03.21,neumatt,stream,1,tussilago farfara,,,,,neumatt-stream-1
12.03.21,neumatt,stream,1,veronica persica,,,,,neumatt-stream-1
12.03.21,neumatt,stream,1,lamium purpureum,,,,,neumatt-stream-1
12.03.21,neumatt,stream,1,Capsella bursa-pastoris,,,,,neumatt-stream-1
12.03.21,neumatt,stream,1,cardamine hirsuta,,,,,neumatt-stream-1
12.03.21,neumatt,stream,2,tussilago farfara,,,,,neumatt-stream-2
12.03.21,neumatt,stream,2,veronica persica,,,,,neumatt-stream-2
12.03.21,neumatt,stream,2,lamium purpureum,,,,,neumatt-stream-2
12.03.21,neumatt,stream,2,Capsella bursa-pastoris,,,,,neumatt-stream-2
12.03.21,neumatt,stream,2,cardamine hirsuta,,,,,neumatt-stream-2
12.03.21,neumatt,stream,2,salix caprea,,,,,neumatt-stream-2
12.03.21,laengholz,forest,12,cornus mas,,,,,laengholz-forest-12
12.03.21,laengholz,forest,12,ranunculus ficaria,,,,,laengholz-forest-12
12.03.21,laengholz,forest,12,viola odorata,,,,,laengholz-forest-12
12.03.21,laengholz,forest,12,anemone nemorosa,,,,,laengholz-forest-12
12.03.21,laengholz,forest,12,corydalis cava,,,,,laengholz-forest-12
12.03.21,laengholz,forest,12,cardamine hirsuta,,,,,laengholz-forest-12
12.03.21,laengholz,forest,13,anemone nemorosa,,,,,laengholz-forest-13
12.03.21,laengholz,forest,13,corydalis cava,,,,,laengholz-forest-13
12.03.21,laengholz,forest,13,ranunculus ficaria,,,,,laengholz-forest-13
12.03.21,laengholz,forest,13,cardamine flexuosa,,,,,laengholz-forest-13
12.03.21,laengholz,forest,13,salix caprea,,,,,laengholz-forest-13
12.03.21,laengholz,forest,14,salix caprea,,,,,laengholz-forest-14
12.03.21,laengholz,forest,14,anemone nemorosa,,,,,laengholz-forest-14
12.03.21,laengholz,forest,14,corydalis cava,,,,,laengholz-forest-14
12.03.21,laengholz,forest,14,ranunculus ficaria,,,,,laengholz-forest-14
12.03.21,laengholz,forest,14,cardamine hirsuta,,,,,laengholz-forest-14
12.03.21,vorhoelzli,forest,2,primula elatior,,,,,vorhoelzli-forest-2
12.03.21,vorhoelzli,forest,2,ranunculus ficaria,,,,,vorhoelzli-forest-2
12.03.21,vorhoelzli,forest,2,Veronica hederifolia,,,,,vorhoelzli-forest-2
12.03.21,vorhoelzli,forest,2,anemone nemorosa,,,,,vorhoelzli-forest-2
12.03.21,vorhoelzli,forest,2,potentilla sterilis,,,,,vorhoelzli-forest-2
12.03.21,vorhoelzli,forest,2,salix caprea,,,,,vorhoelzli-forest-2
12.03.21,vorhoelzli,forest,2,tussilago farfara,,,,,vorhoelzli-forest-2
12.03.21,vorhoelzli,forest,2,veronica persica,,,,,vorhoelzli-forest-2
12.03.21,vorhoelzli,forest,3,pulmonaria obscura,,,,,vorhoelzli-forest-3
12.03.21,vorhoelzli,forest,3,tussilago farfara,,,,,vorhoelzli-forest-3
12.03.21,vorhoelzli,forest,3,potentilla sterilis,,,,,vorhoelzli-forest-3
12.03.21,vorhoelzli,forest,3,anemone nemorosa,,,,,vorhoelzli-forest-3
12.03.21,vorhoelzli,forest,3,salix caprea,,,,,vorhoelzli-forest-3
12.03.21,vorhoelzli,forest,3,ranunculus ficaria,,,,,vorhoelzli-forest-3
12.03.21,vorhoelzli,forest,3,veronica persica,,,,,vorhoelzli-forest-3
12.03.21,vorhoelzli,forest,1,tussilago farfara,,,,,vorhoelzli-forest-1
12.03.21,vorhoelzli,forest,1,Veronica hederifolia,,,,,vorhoelzli-forest-1
12.03.21,vorhoelzli,forest,1,anemone nemorosa,,,,,vorhoelzli-forest-1
12.03.21,vorhoelzli,forest,1,tussilago farfara,,,,,vorhoelzli-forest-1
12.03.21,vorhoelzli,forest,1,salix caprea,,,,,vorhoelzli-forest-1
12.03.21,vorhoelzli,forest,5,salix caprea,,,,,vorhoelzli-forest-5
18.03.21,zuerichstrasse,leugene,1,tussilago farfara,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,cornus mas,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,glechoma hederacea,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,ranunculus ficaria,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,veronica persica,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,Veronica hederifolia,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,cardamine hirsuta,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,erophila verna,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,lamium purpureum,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,salix caprea,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,primula acaulis,,,,,zuerichstrasse-leugene-1
18.03.21,zuerichstrasse,leugene,1,alnus glutinosa,,,,,zuerichstrasse-leugene-1
18.03.21,bifangmattenweg,leugene,1,tussilago farfara,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,leugene,1,cornus mas,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,leugene,1,glechoma hederacea,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,leugene,1,ranunculus ficaria,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,leugene,1,veronica persica,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,leugene,1,Veronica hederifolia,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,leugene,1,cardamine hirsuta,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,leugene,1,erophila verna,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,leugene,1,lamium purpureum,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,leugene,1,salix caprea,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,leugene,1,primula acaulis,,,,,bifangmattenweg-leugene-1
18.03.21,bifangmattenweg,forest,1,pulmonaria obscura,,,,,bifangmattenweg-forest-1
18.03.21,bifangmattenweg,forest,1,anemone nemorosa,,,,,bifangmattenweg-forest-1
18.03.21,bifangmattenweg,forest,1,lamium purpureum,,,,,bifangmattenweg-forest-1
18.03.21,bifangmattenweg,forest,1,salix caprea,,,,,bifangmattenweg-forest-1
16.03.21,Nidau-buren,kanal,5,ranunculus ficaria,,,,,Nidau-buren-kanal-5
16.03.21,Nidau-buren,kanal,5,cornus mas,,,,,Nidau-buren-kanal-5
16.03.21,Nidau-buren,kanal,5,cardamine hirsuta,,,,,Nidau-buren-kanal-5
16.03.21,Nidau-buren,kanal,5,veronica persica,,,,,Nidau-buren-kanal-5
16.03.21,Nidau-buren,kanal,5,lamium purpureum,,,,,Nidau-buren-kanal-5
16.03.21,Nidau-buren,kanal,5,glechoma hederacea,,,,,Nidau-buren-kanal-5
16.03.21,Nidau-buren,kanal,6,ranunculus ficaria,,,,,Nidau-buren-kanal-6
16.03.21,Nidau-buren,kanal,6,cornus mas,,,,,Nidau-buren-kanal-6
