Taxon ID InfoSpecies,groupe d'organisme,org. abrév., ID taxon,nom du taxon,Synonymes utiles,nom allemand,nom français,nom italien,priorité,menace,responsabilité,nécessité de prendre des mesures,nécessité de surveiller les populations,connaissances suffisantes?,techniques connues?,BE,JU
infoflora:399300,Gefässpflanzen,TRAC,399300,Sium latifolium L.,,Grosser Merk,Berle à larges feuilles,Sedanina selvatica,2,CR,1,2,2,2,1,A,0
infoflora:401700,Gefässpflanzen,TRAC,401700,Sonchus arvensis subsp. uliginosus (M. Bieb.) Nyman,,Moor-Gänsedistel,Laiteron des marécages,Grespino palustre,3,EN,1,2,1,2,1,A,C
infoflora:402000,Gefässpflanzen,TRAC,402000,Sonchus palustris L.,,Sumpf-Gänsedistel,Laiteron des marais,Grespino di palude,2,RE,1,99,0,0,0,0,0
infoflora:402500,Gefässpflanzen,TRAC,402500,Sorbus domestica L.,,Speierling,Cormier,Sorbo comune,3,EN,1,2,2,2,1,A,0
infoflora:402900,Gefässpflanzen,TRAC,402900,Sparganium angustifolium Michx.,,Schmalblättriger Igelkolben,Rubanier à feuilles étroites,Coltellaccio natante,3,NT,3,0,0,1,0,A,C
infoflora:403000,Gefässpflanzen,TRAC,403000,Sparganium emersum Rehmann,,Einfacher Igelkolben,Rubanier émergé,Coltellaccio a fusto semplice,4,VU,1,1,1,1,0,A,A
infoflora:403300,Gefässpflanzen,TRAC,403300,Sparganium erectum subsp. microcarpum (Neuman) Domin,,Kleinfrüchtiger Igelkolben,Rubanier à petits fruits,Coltellaccio a frutti piccoli,3,EN,1,2,2,2,1,A,0
infoflora:403800,Gefässpflanzen,TRAC,403800,Sparganium natans L.,,Kleiner Igelkolben,Rubanier nageant,Coltellaccio minore,3,EN,1,2,2,2,1,A,0
infoflora:404300,Gefässpflanzen,TRAC,404300,Spergula arvensis L.,,Acker-Spark,Spargote des champs,Renaiola comune,4,VU,1,1,0,1,0,A,A
infoflora:404800,Gefässpflanzen,TRAC,404800,Spergularia segetalis (L.) G. Don,,Getreidemiere,Spergulaire des moissons,Spergularia delle messi,2,RE,1,99,0,0,0,0,C
infoflora:405000,Gefässpflanzen,TRAC,405000,Spiranthes aestivalis (Poir.) Rich.,,Sommer-Wendelähre,Spiranthe d'été,Viticcini estivi,4,VU,1,1,2,2,1,A,0
infoflora:405100,Gefässpflanzen,TRAC,405100,Spiranthes spiralis (L.) Chevall.,,Herbst-Wendelähre,Spiranthe d'automne,Viticcini autunnali,4,VU,1,1,1,1,0,A,A
infoflora:405300,Gefässpflanzen,TRAC,405300,Stachys alopecuros (L.) Benth.,,Blassgelbe Betonie,Épiaire vulpin,Betonica bianca,4,VU,1,1,1,1,0,C,0
infoflora:405500,Gefässpflanzen,TRAC,405500,Stachys annua (L.) L.,,Einjähriger Ziest,Épiaire annuelle,Stregona annuale,4,VU,1,1,0,1,0,A,A
infoflora:405600,Gefässpflanzen,TRAC,405600,Stachys arvensis (L.) L.,,Acker-Ziest,Épiaire des champs,Stregona minore,2,CR,1,1,0,1,0,C,A
infoflora:405800,Gefässpflanzen,TRAC,405800,Stachys germanica L.,,Deutscher Ziest,Épiaire d'Allemagne,Stregona germanica,4,VU,1,1,1,1,0,A,A
infoflora:406700,Gefässpflanzen,TRAC,406700,Stachys recta subsp. grandiflora (Caruel) Arcang.,,Grosslippiger Ziest,Épiaire à grandes fleurs,Stregona labbruta,4,VU,1,1,1,1,0,0,0
infoflora:407000,Gefässpflanzen,TRAC,407000,Staphylea pinnata L.,,Pimpernuss,Staphylier penné,Bossolo,4,VU,1,1,1,1,0,A,C
infoflora:407700,Gefässpflanzen,TRAC,407700,Stellaria longifolia Willd.,,Langblättrige Sternmiere,Stellaire à longues feuilles,Centocchio a foglie lunghe,2,EN,2,2,2,2,1,0,0
infoflora:408400,Gefässpflanzen,TRAC,408400,Stellaria palustris Hoffm.,,Sumpf-Sternmiere,Stellaire des marais,Centocchio delle paludi,2,RE,1,99,0,0,0,D,0
infoflora:408800,Gefässpflanzen,TRAC,408800,Stemmacantha rhapontica subsp. lamarckii Dittrich,,Lamarcks Bergscharte,Stemmacanthe de Lamarck,Stemmacanta di Lamarck,3,VU,2,1,1,1,0,0,0
infoflora:409900,Gefässpflanzen,TRAC,409900,Subularia aquatica L.,,Pfriemenkresse,Subulaire aquatique,Subularia acquatica,2,RE,1,99,0,0,0,0,0
infoflora:412100,Gefässpflanzen,TRAC,412100,Taraxacum aquilonare Hand.-Mazz.,,Nördliches Pfaffenröhrlein,Pissenlit du nord,Tarassaco nordico,4,VU,1,0,0,1,0,0,0
infoflora:412300,Gefässpflanzen,TRAC,412300,Taraxacum ceratophorum aggr.,,Gehörntes Pfaffenröhrlein,Pissenlit à callosités,Tarassaco con involucro calloso,1,EN,3,1,2,1,0,0,0
infoflora:412500,Gefässpflanzen,TRAC,412500,Taraxacum cucullatum aggr.,,Kapuzen-Pfaffenröhrlein,Pissenlit à capuchons,Tarassaco a cappuccio,3,NT,3,0,0,1,0,A,0
infoflora:412600,Gefässpflanzen,TRAC,412600,Taraxacum dissectum (Ledeb.) Ledeb.,,Schlitzblättriges Pfaffenröhrlein,Pissenlit découpé,Tarassaco inciso,1,EN,3,1,2,1,0,0,0
infoflora:412700,Gefässpflanzen,TRAC,412700,Taraxacum fontanum aggr.,,Brunnen-Pfaffenröhrlein,Pissenlit des fontaines,Tarassaco delle fonti,3,VU,2,1,1,1,0,B,0
infoflora:413200,Gefässpflanzen,TRAC,413200,Taraxacum pacheri Sch. Bip.,,Pachers Pfaffenröhrlein,Pissenlit de Pacher,Tarassaco di Pacher,3,VU,2,1,0,1,0,C,0
infoflora:413700,Gefässpflanzen,TRAC,413700,Teesdalia nudicaulis (L.) R. Br.,,Teesdalie,Teesdalie nudicaule,Teesdalia a fusto nudo,2,RE,1,99,0,0,0,0,0
infoflora:414100,Gefässpflanzen,TRAC,414100,Tephroseris capitata (Wahlenb.) Griseb. & Schenk,,Kopf-Aschkraut,Tephroséris capité,Senecione capitato,4,VU,1,1,1,1,0,A,0
infoflora:414200,Gefässpflanzen,TRAC,414200,Tephroseris helenitis (L.) B. Nord.,,Spatelblättriges Aschkraut,Tephroséris hélénitis,Senecione con foglie spatolate,3,EN,1,2,2,2,1,A,A
infoflora:414300,Gefässpflanzen,TRAC,414300,Tephroseris integrifolia (L.) Holub,,Ganzblättriges Aschkraut,Tephroséris à feuilles entières,Senecione rosulato,2,VU,3,1,1,1,0,0,0
infoflora:414400,Gefässpflanzen,TRAC,414400,Tephroseris tenuifolia (Gaudin) Holub,,Gaudins Aschkraut,Tephroséris à feuilles minces,Senecione di Gaudin,2,VU,3,1,0,1,0,0,0
infoflora:414900,Gefässpflanzen,TRAC,414900,Teucrium botrys L.,,Trauben-Gamander,Germandrée botryde,Camedrio secondo,4,VU,1,1,0,1,0,A,A
infoflora:415200,Gefässpflanzen,TRAC,415200,Teucrium scordium L.,,Lauch-Gamander,Germandrée d'eau,Camedrio scordio,3,EN,1,2,2,2,1,A,0
infoflora:415400,Gefässpflanzen,TRAC,415400,Thalictrum alpinum L.,,Alpen-Wiesenraute,Pigamon des Alpes,Pigamo alpino,3,NT,3,0,0,1,0,0,0
infoflora:415800,Gefässpflanzen,TRAC,415800,Thalictrum flavum L.,,Gelbe Wiesenraute,Pigamon jaune,Pigamo giallo,4,VU,1,1,1,2,1,A,A
infoflora:416100,Gefässpflanzen,TRAC,416100,Thalictrum lucidum L.,,Glänzende Wiesenraute,Pigamon luisant,Pigamo lucido,2,EN,2,2,2,2,1,0,0
infoflora:416680,Gefässpflanzen,TRAC,416680,Thalictrum simplex L. subsp. simplex,,Einfache Wiesenraute,Pigamon à folioles linéaires,Pigamo erba scopaia,3,EN,1,2,1,2,1,0,0
infoflora:416800,Gefässpflanzen,TRAC,416800,Thalictrum simplex subsp. galioides (DC.) Korsh.,,Labkraut-Wiesenraute,Pigamon gaillet,Pigamo galioide,1,CR,2,2,2,1,0,0,0
infoflora:417000,Gefässpflanzen,TRAC,417000,Thelypteris palustris Schott,,Sumpffarn,Thélyptéris des marais,Felce palustre,4,VU,1,1,1,1,0,A,C
infoflora:417500,Gefässpflanzen,TRAC,417500,Thesium humifusum DC.,,Niederliegender Bergflachs,Thésium couché,Linaiola prostrata,2,CR,1,2,2,2,1,0,0
infoflora:417600,Gefässpflanzen,TRAC,417600,Thesium linophyllon L.,,Leinblättriger Bergflachs,Thésium à feuilles de lin,Linaiola comune,4,VU,1,1,1,1,0,0,0
infoflora:417800,Gefässpflanzen,TRAC,417800,Thesium rostratum Mert. & W. D. J. Koch,,Schnabelfrüchtiger Bergflachs,Thésium rostré,Linaiola rostrata,3,EN,1,2,2,2,1,0,0
infoflora:419200,Gefässpflanzen,TRAC,419200,Thlaspi rotundifolium subsp. corymbosum Gremli,,Doldentraubiges Täschelkraut,Tabouret en corymbe,Tlaspi corimboso,3,NT,3,0,0,1,0,0,0
infoflora:419400,Gefässpflanzen,TRAC,419400,Thlaspi sylvium Gaudin,,Penninisches Täschelkraut,Tabouret du Mont Cervin,Erba storna piemontese,2,VU,3,1,0,1,0,0,0
infoflora:419500,Gefässpflanzen,TRAC,419500,Thlaspi virens Jord.,,Grünes Täschelkraut,Tabouret verdoyant,Erba storna verdeggiante,3,NT,3,0,0,1,0,0,0
infoflora:419800,Gefässpflanzen,TRAC,419800,Thymelaea passerina (L.) Coss. & Germ.,,Vogelkopf,Passerine annuelle,Timelea annuale,2,CR,1,2,1,2,1,D,D
infoflora:421700,Gefässpflanzen,TRAC,421700,Tofieldia pusilla (Michx.) Pers.,,Kleine Simsenlilie,Tofieldie naine,Taiola minore,3,NT,3,0,0,1,0,B,0
infoflora:423200,Gefässpflanzen,TRAC,423200,Tragopogon pratensis subsp. minor (Mill.) Hartm.,,Kleiner Bocksbart,Petit salsifis,Barba di becco piccola,4,VU,1,1,0,1,0,A,0
infoflora:423500,Gefässpflanzen,TRAC,423500,Trapa natans L.,,Wassernuss,Châtaigne d'eau,Castagna d'acqua,2,CR,1,2,2,2,1,0,A
infoflora:423700,Gefässpflanzen,TRAC,423700,Tribulus terrestris L.,,Burzeldorn,Croix de Malte,Tribolo comune,4,VU,1,0,0,1,0,0,0
infoflora:424200,Gefässpflanzen,TRAC,424200,Trientalis europaea L.,,Siebenstern,Trientalis d'Europe,Trientalis,3,VU,2,2,2,2,1,A,0
infoflora:426600,Gefässpflanzen,TRAC,426600,Trifolium ochroleucon Huds.,,Gelblicher Klee,Trèfle jaunâtre,Trifoglio bianco-giallo,4,VU,1,1,1,1,0,A,A
infoflora:426800,Gefässpflanzen,TRAC,426800,Trifolium patens Schreb.,,Südlicher Gold-Klee,Trèfle étalé,Trifoglio patente,4,VU,1,1,0,1,0,C,0
infoflora:427600,Gefässpflanzen,TRAC,427600,Trifolium saxatile All.,,Stein-Klee,Trèfle des rochers,Trifoglio dei greti,2,VU,3,1,1,2,1,0,0
infoflora:427700,Gefässpflanzen,TRAC,427700,Trifolium scabrum L.,,Rauher Klee,Trèfle scabre,Trifoglio scabro,3,EN,1,1,1,1,0,A,D
infoflora:427800,Gefässpflanzen,TRAC,427800,Trifolium spadiceum L.,,Brauner Moor-Klee,Trèfle marron,Trifoglio spadiceo,4,VU,1,1,1,1,0,A,A
infoflora:427900,Gefässpflanzen,TRAC,427900,Trifolium striatum L.,,Gestreifter Klee,Trèfle strié,Trifoglio striato,4,VU,1,1,1,1,0,A,A
infoflora:428500,Gefässpflanzen,TRAC,428500,Trigonella monspeliaca L.,,Französischer Bockshornklee,Trigonelle de Montpellier,Fieno greco di Montpellier,4,VU,1,1,1,1,0,0,0
infoflora:428600,Gefässpflanzen,TRAC,428600,Trinia glauca (L.) Dumort.,,Faserschirm,Trinie glauque,Sassifragia pannocchiuta,4,VU,1,1,1,1,0,A,0
infoflora:429200,Gefässpflanzen,TRAC,429200,Trisetum cavanillesii Trin.,,Cavanilles' Grannenhafer,Trisète de Cavanilles,Gramigna di Cavanilles,1,EN,3,2,2,2,1,0,0
infoflora:430500,Gefässpflanzen,TRAC,430500,Trochiscanthes nodiflora (All.) W. D. J. Koch,,Radblüte,Trochiscanthe nodiflore,Angelica minore,4,VU,1,1,2,2,1,0,0
infoflora:431400,Gefässpflanzen,TRAC,431400,Tulipa sylvestris L. subsp. sylvestris,,Weinberg-Tulpe,Tulipe sauvage,Tulipano dei campi,4,VU,1,1,1,1,0,A,D
infoflora:431500,Gefässpflanzen,TRAC,431500,Tulipa sylvestris subsp. australis (Link) Pamp.,,Südalpine Tulpe,Tulipe méridionale,Tulipano montano,2,VU,3,2,2,2,1,0,0
infoflora:431800,Gefässpflanzen,TRAC,431800,Turgenia latifolia (L.) Hoffm.,,Breitblättrige Turgenie,Turgénie à larges feuilles,Lappola maggiore,2,RE,1,99,0,0,0,D,D
infoflora:432300,Gefässpflanzen,TRAC,432300,Typha minima Hoppe,,Kleiner Rohrkolben,Petite massette,Lisca minore,2,CR,1,2,2,2,1,A,0
infoflora:432400,Gefässpflanzen,TRAC,432400,Typha shuttleworthii W. D. J. Koch & Sond.,,Shuttleworths Rohrkolben,Massette de Shuttleworth,Lisca di Shuttleworth,3,EN,1,2,2,2,1,A,C
infoflora:432900,Gefässpflanzen,TRAC,432900,Ulmus laevis Pall.,,Flatter-Ulme,Orme pédonculé,Olmo bianco,3,EN,1,2,1,2,1,A,0
infoflora:433300,Gefässpflanzen,TRAC,433300,Umbilicus rupestris (Salisb.) Dandy,,Venusnabel,Nombril de Vénus,Ombelico di Venere,3,EN,1,1,1,1,0,0,0
infoflora:433500,Gefässpflanzen,TRAC,433500,Urtica urens L.,,Kleine Brennessel,Ortie brûlante,Ortica minore,4,VU,1,1,0,1,0,A,C
infoflora:433700,Gefässpflanzen,TRAC,433700,Utricularia bremii Heer,,Bremis Wasserschlauch,Utriculaire de Bremi,Erba-vescica di Bremi,1,CR,2,2,2,2,1,0,0
infoflora:433800,Gefässpflanzen,TRAC,433800,Utricularia intermedia Hayne,,Mittlerer Wasserschlauch,Utriculaire intermédiaire,Erba-vescica intermedia,1,CR,2,2,2,2,1,A,0
infoflora:433900,Gefässpflanzen,TRAC,433900,Utricularia minor L.,,Kleiner Wasserschlauch,Petite utriculaire,Erba-vescica minore,4,VU,1,2,1,2,1,A,A
infoflora:434100,Gefässpflanzen,TRAC,434100,Utricularia ochroleuca R. W. Hartm.,,Blassgelber Wasserschlauch,Utriculaire jaune pâle,Erba-vescica giallastra,1,CR,2,2,2,2,1,0,A
infoflora:434150,Gefässpflanzen,TRAC,434150,Utricularia stygia G. Thor,,Styx-Wasserschlauch,Utriculaire du Styx,Utricolaria dello Stige,2,CR,1,2,1,2,1,0,0
infoflora:434200,Gefässpflanzen,TRAC,434200,Utricularia vulgaris L.,,Gewöhnlicher Wasserschlauch,Utriculaire commune,Erba-vescica comune,3,EN,1,2,2,2,1,A,A
infoflora:434300,Gefässpflanzen,TRAC,434300,Vaccaria hispanica (Mill.) Rauschert,,Kuhnelke,Vaccaire d'Espagne,Cetino dei campi,2,CR,1,1,0,1,0,A,D
infoflora:434700,Gefässpflanzen,TRAC,434700,Vaccinium microcarpum (Rupr.) Schmalh.,,Kleinfrüchtige Moosbeere,Canneberge à petits fruits,Mirtillo minore,2,VU,3,1,1,1,0,A,C
infoflora:435400,Gefässpflanzen,TRAC,435400,Valeriana celtica L.,,Keltischer Baldrian,Valériane celte,Valeriana celtica,3,NT,3,0,1,1,0,0,0
infoflora:436300,Gefässpflanzen,TRAC,436300,Valeriana saliunca All.,,Felsschutt-Baldrian,Valériane à feuilles de saule,Valeriana saliunca,4,NT,2,0,0,1,0,A,0
infoflora:436600,Gefässpflanzen,TRAC,436600,Valeriana supina Ard.,,Zwerg-Baldrian,Valériane naine,Valeriana strisciante,4,LC,3,0,0,1,0,0,0
infoflora:437300,Gefässpflanzen,TRAC,437300,Valerianella dentata (L.) Pollich,,Gezähnter Ackersalat,Valérianelle dentée,Gallinella dentata,4,VU,1,1,0,1,0,A,A
infoflora:437400,Gefässpflanzen,TRAC,437400,Valerianella eriocarpa Desv.,,Haarfrüchtiger Ackersalat,Valérianelle à fruits velus,Gallinella campanulata,2,CR(PE),1,99,0,0,0,0,0
infoflora:437600,Gefässpflanzen,TRAC,437600,Valerianella rimosa Bastard,,Gefurchter Ackersalat,Valérianelle sillonnée,Gallinella liscia,3,EN,1,2,0,2,1,D,A
infoflora:438200,Gefässpflanzen,TRAC,438200,Veratrum nigrum L.,,Schwarzer Germer,Vératre noir,Veratro nero,3,EN,1,0,1,1,0,0,0
infoflora:438495,Gefässpflanzen,TRAC,438495,Verbascum chaixii Vill.,,Chaix' Wollkraut,Molène de Chaix,Verbasco di Chaix,3,EN,1,2,1,2,1,0,0
infoflora:439500,Gefässpflanzen,TRAC,439500,Verbascum pulverulentum Vill.,,Flockiges Wollkraut,Molène pulvérulente,Verbasco a candelabro,3,EN,1,1,0,1,0,A,0
infoflora:440100,Gefässpflanzen,TRAC,440100,Veronica acinifolia L.,,Steinquendelblättriger Ehrenpreis,Véronique à feuilles d'acinos,Veronica acinifoglia,2,CR,1,2,1,2,1,C,0
infoflora:440600,Gefässpflanzen,TRAC,440600,Veronica anagalloides Guss.,,Falscher Gauchheil-Ehrenpreis,Véronique à pédicelle glanduleux,Veronica delle sponde,2,CR,1,2,2,2,1,0,0
infoflora:440900,Gefässpflanzen,TRAC,440900,Veronica austriaca L.,,Österreichischer Ehrenpreis,Véronique d'Autriche,Veronica d'Austria,1,CR,3,2,2,2,1,0,0
infoflora:441300,Gefässpflanzen,TRAC,441300,Veronica catenata Pennell,,Lockerähriger Ehrenpreis,Véronique à épis lâches,Veronica concatenata,3,EN,1,2,2,2,1,A,0
infoflora:441500,Gefässpflanzen,TRAC,441500,Veronica dillenii Crantz,,Dillenius' Ehrenpreis,Véronique de Dillenius,Veronica di Dillenius,4,VU,1,1,1,1,0,0,0
infoflora:442900,Gefässpflanzen,TRAC,442900,Veronica praecox All.,,Frühblühender Ehrenpreis,Véronique précoce,Veronica precoce,4,VU,1,1,0,1,0,0,0
infoflora:443000,Gefässpflanzen,TRAC,443000,Veronica prostrata L. subsp. prostrata,,Niederliegender Ehrenpreis,Véronique couchée,Veronica sdraiata,2,EN,2,2,2,2,1,0,0
infoflora:443100,Gefässpflanzen,TRAC,443100,Veronica prostrata subsp. scheereri J.-P. Brandt,,Scheerers Ehrenpreis,Véronique de Scheerer,Veronica di Scheerer,2,EN,2,2,2,2,1,D,A
infoflora:443300,Gefässpflanzen,TRAC,443300,Veronica scutellata L.,,Schildfrüchtiger Ehrenpreis,Véronique à écussons,Veronica delle paludi,4,VU,1,1,1,1,0,A,A
infoflora:444000,Gefässpflanzen,TRAC,444000,Veronica triphyllos L.,,Dreiteiliger Ehrenpreis,Véronique à trois lobes,Veronica trifogliata,4,VU,1,1,2,2,1,D,0
infoflora:446100,Gefässpflanzen,TRAC,446100,Vicia lathyroides L.,,Platterbsen-Wicke,Vesce fausse gesse,Veccia serena,3,EN,1,1,1,1,0,D,0
infoflora:446500,Gefässpflanzen,TRAC,446500,Vicia orobus DC.,,Rankenlose Wicke,Vesce orobe,Veccia cece,1,CR,3,2,2,2,1,0,0
infoflora:446900,Gefässpflanzen,TRAC,446900,Vicia pisiformis L.,,Erbsen-Wicke,Vesce à feuilles de pois,Veccia pisellina,2,CR,1,2,2,2,1,0,0
infoflora:449200,Gefässpflanzen,TRAC,449200,Viola calcarata L.,,Langsporniges Stiefmütterchen,Pensée éperonnée,Viola con sperone,4,LC,3,0,0,1,0,A,0
infoflora:449300,Gefässpflanzen,TRAC,449300,Viola canina L. subsp. canina,,Heide-Veilchen,Violette des chiens,Viola selvatica,4,VU,1,1,1,1,0,A,A
infoflora:449700,Gefässpflanzen,TRAC,449700,Viola cenisia L.,,Mont-Cenis-Stiefmütterchen,Pensée du Mont Cenis,Viola del Moncenisio,4,LC,3,0,0,1,0,A,0
infoflora:450200,Gefässpflanzen,TRAC,450200,Viola elatior Fr.,,Hohes Veilchen,Violette élevée,Viola maggiore,3,EN,1,2,2,2,1,A,0
infoflora:450400,Gefässpflanzen,TRAC,450400,Viola kitaibeliana Schult.,,Zwerg-Stiefmütterchen,Pensée de Kitaibel,Viola di Kitaibel,4,VU,1,1,1,1,0,0,0
infoflora:451200,Gefässpflanzen,TRAC,451200,Viola persicifolia Schreb.,,Moor-Veilchen,Violette à feuilles de pêcher,Viola con foglie di pesco,3,EN,1,2,2,2,1,A,D
infoflora:451300,Gefässpflanzen,TRAC,451300,Viola pinnata L.,,Fiederblättriges Veilchen,Violette pennée,Viola pennata,4,NT,2,0,0,1,0,0,0
infoflora:451400,Gefässpflanzen,TRAC,451400,Viola pumila Chaix,,Niedriges Veilchen,Violette naine,Viola minore,2,RE,1,99,0,0,0,D,0
infoflora:452200,Gefässpflanzen,TRAC,452200,Viola suavis M. Bieb.,,Ferd. Otto Wolfs Veilchen,Violette suave,Viola soave,4,NT,2,1,0,1,0,0,0
infoflora:453500,Gefässpflanzen,TRAC,453500,Vitis sylvestris C. C. Gmel.,,Wilde Rebe,Vigne des bois,Vite selvatica,2,CR,1,2,2,2,1,0,0
infoflora:453700,Gefässpflanzen,TRAC,453700,Vulpia bromoides (L.) Gray,,Trespen-Federschwingel,Vulpie faux brome,Paleo bromoide,3,EN,1,0,0,1,0,A,0
infoflora:454000,Gefässpflanzen,TRAC,454000,Vulpia unilateralis (L.) Stace,,Strand-Dünnschwanz,Vulpie unilatérale,Festuca unilaterale,2,CR(PE),1,99,0,0,0,0,0
infoflora:454500,Gefässpflanzen,TRAC,454500,Woodsia alpina (Bolton) Gray,,Alpen-Wimperfarn,Woodsia des Alpes,Felcetta alpina,4,LC,3,0,0,1,0,A,0
infoflora:454700,Gefässpflanzen,TRAC,454700,Woodsia ilvensis (L.) R. Br.,,Südlicher Wimperfarn,Woodsia d'Elbe,Felcetta pelosa,2,VU,3,1,0,1,0,0,0
infoflora:454800,Gefässpflanzen,TRAC,454800,Woodsia pulchella Bertol.,,Kahler Wimperfarn,Woodsia joli,Felcetta glabra,2,EN,2,2,1,1,0,A,0
infoflora:455200,Gefässpflanzen,TRAC,455200,Xanthium strumarium L.,,Gewöhnliche Spitzklette,Lampourde ordinaire,Nappola minore,3,EN,1,0,0,1,0,D,D
infoflora:455600,Gefässpflanzen,TRAC,455600,Xeranthemum inapertum (L.) Mill.,,Felsenheide-Strohblume,Xéranthème fermé,Perpetuini mezzani,1,CR,2,2,2,2,1,0,0
infoflora:455700,Gefässpflanzen,TRAC,455700,Zannichellia palustris L.,,Teichfaden,Zannichellie des marais,Zannichellia,4,VU,1,0,1,1,0,A,A
