date,place,species,year,loc_date
2021-03-01,schuessinsel,veronica-hederifolia,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,veronica-persica,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,corydalis-cava,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,scilla-bifolia,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,tussilago-farfara,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,salix-caprea,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,veronica-persica,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,lamium-purpureum,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,euphorbia-helioscopa,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,veronica-hederifolia,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,bellis-perennis,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,petasites-hybridus,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,petasites-hybridus,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,tussilago-farfara,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,bellis-perennis,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,salix-caprea,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,salix-cinera,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,erophila-verna,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,cardamine-hirsuta,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,euphorbia-helioscopa,2,"('schuessinsel', '2021-03-01')"
2021-03-01,schuessinsel,veronica-persica,2,"('schuessinsel', '2021-03-01')"
2021-03-13,schuessinsel,tussilago-farfara,2,"('schuessinsel', '2021-03-13')"
2021-03-13,schuessinsel,petasites-hybridus,2,"('schuessinsel', '2021-03-13')"
2021-03-13,schuessinsel,veronica-persica,2,"('schuessinsel', '2021-03-13')"
2021-03-13,schuessinsel,bellis-perennis,2,"('schuessinsel', '2021-03-13')"
2021-03-14,schleusenweg,veronica-hederifolia,2,"('schleusenweg', '2021-03-14')"
2021-03-14,schleusenweg,cardamine-hirsuta,2,"('schleusenweg', '2021-03-14')"
2021-03-14,holunderweg,senecio-vulgaris,2,"('holunderweg', '2021-03-14')"
2021-03-14,holunderweg,primula-acaule,2,"('holunderweg', '2021-03-14')"
2021-03-14,holunderweg,erophila-verna,2,"('holunderweg', '2021-03-14')"
2021-03-14,holunderweg,cardamine-hirsuta,2,"('holunderweg', '2021-03-14')"
2021-03-14,holunderweg,viola-odorata,2,"('holunderweg', '2021-03-14')"
2021-03-14,holunderweg,primula-acaule,2,"('holunderweg', '2021-03-14')"
2021-03-14,holunderweg,galanthus-nivalis,2,"('holunderweg', '2021-03-14')"
2021-03-14,holunderweg,bellis-perennis,2,"('holunderweg', '2021-03-14')"
2021-03-14,holunderweg,forsythia,2,"('holunderweg', '2021-03-14')"
2021-03-09,Alleestrasse,veronica-persica,2,"('Alleestrasse', '2021-03-09')"
2021-03-09,Alleestrasse,cardamine-hirsuta,2,"('Alleestrasse', '2021-03-09')"
2021-03-09,Alleestrasse,veronica-persica,2,"('Alleestrasse', '2021-03-09')"
2021-03-09,Alleestrasse,cardamine-hirsuta,2,"('Alleestrasse', '2021-03-09')"
2021-03-10,Schwanengasse,veronica-persica,2,"('Schwanengasse', '2021-03-10')"
2021-03-10,Schwanengasse,cardamine-hirsuta,2,"('Schwanengasse', '2021-03-10')"
2021-03-10,Schwanengasse,tussilago-farfara,2,"('Schwanengasse', '2021-03-10')"
2021-03-10,Schwanengasse,salix-caprea,2,"('Schwanengasse', '2021-03-10')"
2021-03-09,Zentralstrasse,iris,2,"('Zentralstrasse', '2021-03-09')"
2021-03-09,Zentralstrasse,crocus-vernus,2,"('Zentralstrasse', '2021-03-09')"
2021-03-09,Zentralstrasse,cardamine-flexuosa,2,"('Zentralstrasse', '2021-03-09')"
2021-03-09,Zentralstrasse,galanthus-nivalis,2,"('Zentralstrasse', '2021-03-09')"
2021-03-09,Zentralstrasse,primula-acaule,2,"('Zentralstrasse', '2021-03-09')"
2021-03-09,Zentralstrasse,hedera,2,"('Zentralstrasse', '2021-03-09')"
2021-03-09,zukunftstrasse,senecio-vulgaris,2,"('zukunftstrasse', '2021-03-09')"
2021-03-09,zukunftstrasse,forsythia,2,"('zukunftstrasse', '2021-03-09')"
2021-03-09,zukunftstrasse,veronica-persica,2,"('zukunftstrasse', '2021-03-09')"
2021-03-09,zukunftstrasse,veronica-hederifolia,2,"('zukunftstrasse', '2021-03-09')"
2021-03-09,zukunftstrasse,hedera,2,"('zukunftstrasse', '2021-03-09')"
2021-03-28,zukunftstrasse,hedera,2,"('zukunftstrasse', '2021-03-28')"
2021-03-28,zukunftstrasse,rubus,2,"('zukunftstrasse', '2021-03-28')"
2021-03-28,zukunftstrasse,taraxacum,2,"('zukunftstrasse', '2021-03-28')"
2021-03-28,zukunftstrasse,ranunculus-ficaria,2,"('zukunftstrasse', '2021-03-28')"
2021-03-28,Alfred-aebi-strasse,primula-acaule,2,"('Alfred-aebi-strasse', '2021-03-28')"
2021-03-28,Alfred-aebi-strasse,berberis-aquifolium,2,"('Alfred-aebi-strasse', '2021-03-28')"
2021-03-28,Alfred-aebi-strasse,hedera,2,"('Alfred-aebi-strasse', '2021-03-28')"
2021-03-28,Alfred-aebi-strasse,rubus,2,"('Alfred-aebi-strasse', '2021-03-28')"
2021-03-28,Alfred-aebi-strasse,forsythia,2,"('Alfred-aebi-strasse', '2021-03-28')"
2021-03-28,Alfred-aebi-strasse,cardamine-hirsuta,2,"('Alfred-aebi-strasse', '2021-03-28')"
2021-03-28,Alfred-aebi-strasse,taraxacum,2,"('Alfred-aebi-strasse', '2021-03-28')"
2021-03-28,Alfred-aebi-strasse,veronica-hederifolia,2,"('Alfred-aebi-strasse', '2021-03-28')"
2021-03-28,Alfred-aebi-strasse,hedera,2,"('Alfred-aebi-strasse', '2021-03-28')"
2021-03-31,Alfred-aebi-strasse,prunus-spinosa,2,"('Alfred-aebi-strasse', '2021-03-31')"
2021-03-31,Alfred-aebi-strasse,hedera,2,"('Alfred-aebi-strasse', '2021-03-31')"
2021-03-31,Alfred-aebi-strasse,corydalis-cava,2,"('Alfred-aebi-strasse', '2021-03-31')"
2021-03-31,Alfred-aebi-strasse,glechoma-hederacea,2,"('Alfred-aebi-strasse', '2021-03-31')"
2021-03-31,Alfred-aebi-strasse,lamium-purpureum,2,"('Alfred-aebi-strasse', '2021-03-31')"
2021-03-31,Alfred-aebi-strasse,anemone-nemorosa,2,"('Alfred-aebi-strasse', '2021-03-31')"
2021-03-31,Alfred-aebi-strasse,primula-acaule,2,"('Alfred-aebi-strasse', '2021-03-31')"
2021-03-31,Alfred-aebi-strasse,rubus,2,"('Alfred-aebi-strasse', '2021-03-31')"
2021-03-09,freiburgstrasse,galanthus-nivalis,2,"('freiburgstrasse', '2021-03-09')"
2021-03-09,freiburgstrasse,lamium-purpureum,2,"('freiburgstrasse', '2021-03-09')"
2021-03-09,freiburgstrasse,bellis-perennis,2,"('freiburgstrasse', '2021-03-09')"
2021-03-09,freiburgstrasse,ranunculus-ficaria,2,"('freiburgstrasse', '2021-03-09')"
2021-03-09,freiburgstrasse,primula-acaule,2,"('freiburgstrasse', '2021-03-09')"
2021-03-09,freiburgstrasse,veronica-persica,2,"('freiburgstrasse', '2021-03-09')"
2021-03-28,Saint-paulus-weg,taraxacum,2,"('Saint-paulus-weg', '2021-03-28')"
2021-03-28,Saint-paulus-weg,veronica-persica,2,"('Saint-paulus-weg', '2021-03-28')"
2021-03-28,Saint-paulus-weg,forsythia,2,"('Saint-paulus-weg', '2021-03-28')"
2021-03-28,Saint-paulus-weg,rubus,2,"('Saint-paulus-weg', '2021-03-28')"
2021-03-28,Saint-paulus-weg,hedera,2,"('Saint-paulus-weg', '2021-03-28')"
2021-03-28,Saint-paulus-weg,ilex-aquifolium,2,"('Saint-paulus-weg', '2021-03-28')"
2021-03-28,Saint-paulus-weg,salix-caprea,2,"('Saint-paulus-weg', '2021-03-28')"
2021-03-28,Saint-paulus-weg,cardamine-hirsuta,2,"('Saint-paulus-weg', '2021-03-28')"
2021-03-26,Brueggstrasse,vinca-minor,2,"('Brueggstrasse', '2021-03-26')"
2021-03-26,Brueggstrasse,cardamine-hirsuta,2,"('Brueggstrasse', '2021-03-26')"
2021-03-26,Brueggstrasse,taraxacum,2,"('Brueggstrasse', '2021-03-26')"
2021-03-26,Brueggstrasse,erophila-verna,2,"('Brueggstrasse', '2021-03-26')"
2021-03-26,Brueggstrasse,forsythia,2,"('Brueggstrasse', '2021-03-26')"
2021-03-26,Brueggstrasse,myosotis,2,"('Brueggstrasse', '2021-03-26')"
2021-03-26,Brueggstrasse,cardamine-hirsuta,2,"('Brueggstrasse', '2021-03-26')"
2021-03-26,Brueggstrasse,ranunculus-ficaria,2,"('Brueggstrasse', '2021-03-26')"
2021-03-29,Brueggstrasse,lavendula-angustifolia,2,"('Brueggstrasse', '2021-03-29')"
2021-03-29,Brueggstrasse,prunus,2,"('Brueggstrasse', '2021-03-29')"
2021-03-29,muehlefeldweg,berberis-aquifolium,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,veronica-hederifolia,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,ranunculus-ficaria,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,taraxacum-officinale,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,cardamine-hirsuta,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,scilla-bifolia,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,bellis-perennis,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,ranunculus-ficaria,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,stellaria-media,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,lamium-purpureum,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,veronica-hederifolia,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,hedera,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,prunus,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,bellis-perennis,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,stellaria-media,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,muehlefeldweg,lamium-purpureum,2,"('muehlefeldweg', '2021-03-29')"
2021-03-29,erlacherweg,stellaria-media,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,lamium-purpureum,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,ranunculus-ficaria,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,rubus,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,hedera,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,bellis-perennis,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,viola-odorata,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,veronica-persica,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,capsella-bursa-pastoris,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,salix,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,taraxacum,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,veronica-hederifolia,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,cardamine-hirsuta,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,berberis-julianea,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,hedera,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,berberis-aquifolium,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,berberis-julianea,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,stellaria-media,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,hedera,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,stellaria-media,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,ranunculus-ficaria,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,veronica-hederifolia,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,veronica-persica,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,cardamine-hirsuta,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,bellis-perennis,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,stellaria-media,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,berberis-aquifolium,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,ranunculus-ficaria,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,veronica-hederifolia,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,vinca-minor,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,stellaria-media,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,viola-odorata,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,hedera,2,"('erlacherweg', '2021-03-29')"
2021-03-29,erlacherweg,prunus,2,"('erlacherweg', '2021-03-29')"
2021-03-28,muehlefeldweg,forsythia,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,ranunculus-ficaria,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,ranunclus-acris,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,cardamine-hirsuta,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,veronica-hederifolia,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,taraxacum,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,glechoma-hederacea,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,cardamine-hirsuta,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,viola-odorata,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,erophila-verna,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,tulipa,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,glechoma-hederacea,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,lamium-purpureum,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,taraxacum,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,cardamine-hirsuta,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,cardamine-hirsuta,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,cardamine-flexuosa,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,glechoma-hederacea,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,taraxacum,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,ranunculus-ficaria,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,veronica-hederifolia,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,stellaria-media,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,bellis-perennis,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,erophila-verna,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,hedera,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,lamium-purpureum,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,rubus,2,"('muehlefeldweg', '2021-03-28')"
2021-03-28,muehlefeldweg,berberis-aquifolium,2,"('muehlefeldweg', '2021-03-28')"
2021-03-31,erlenweg,ranunculus-ficaria,2,"('erlenweg', '2021-03-31')"
2021-03-31,erlenweg,bellis-perennis,2,"('erlenweg', '2021-03-31')"
2021-03-31,erlenweg,scilla-bifolia,2,"('erlenweg', '2021-03-31')"
2021-03-31,erlenweg,anemone-hepatica,2,"('erlenweg', '2021-03-31')"
2021-03-31,erlenweg,viola-odorata,2,"('erlenweg', '2021-03-31')"
2021-03-31,erlenweg,bellis-perennis,2,"('erlenweg', '2021-03-31')"
2021-03-31,erlenweg,cardamine-hirsuta,2,"('erlenweg', '2021-03-31')"
2021-03-31,erlenweg,primula-elatior,2,"('erlenweg', '2021-03-31')"
2021-03-31,erlenweg,hedera,2,"('erlenweg', '2021-03-31')"
2021-03-08,laengholz,anemone-nemorosa,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,corylus-avellana,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,hedera,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,ranunculus-ficaria,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,anemone-hepatica,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,potentilla-sterilis,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,bellis-perennis,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,cardamine-flexuosa,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,ranunculus-ficaria,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,tussilago-farfara,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,anemone-nemorosa,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,hedera,2,"('laengholz', '2021-03-08')"
2021-03-08,laengholz,corylus-avellana,2,"('laengholz', '2021-03-08')"
2021-03-28,Karl-neuhaus-strasse,ranunculus-ficaria,2,"('Karl-neuhaus-strasse', '2021-03-28')"
2021-03-28,Karl-neuhaus-strasse,corydalis-cava,2,"('Karl-neuhaus-strasse', '2021-03-28')"
2021-03-28,Karl-neuhaus-strasse,bellis-perennis,2,"('Karl-neuhaus-strasse', '2021-03-28')"
2021-03-28,Karl-neuhaus-strasse,cardamine-hirsuta,2,"('Karl-neuhaus-strasse', '2021-03-28')"
2021-03-28,Karl-neuhaus-strasse,lonicera-fragrantissima,2,"('Karl-neuhaus-strasse', '2021-03-28')"
2021-03-28,Karl-neuhaus-strasse,hedera,2,"('Karl-neuhaus-strasse', '2021-03-28')"
2021-06-27,Schneidergaessli-area-1,lapsana-communis,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-27,Schneidergaessli-area-1,medicago-sativa,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-27,Schneidergaessli-area-1,geranium-pyrenaicum,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-27,Schneidergaessli-area-1,trifolium-repens,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-27,Schneidergaessli-area-1,lotus-corniculatus,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-27,Schneidergaessli-area-1,geum-urbanum,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-27,Schneidergaessli-area-1,convolvulus,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-27,Schneidergaessli-area-1,ranunculus,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-27,Schneidergaessli-area-1,potentilla-reptans,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-27,Schneidergaessli-area-1,borago-officinalis,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-27,Schneidergaessli-area-1,rumex,2,"('Schneidergaessli-area-1', '2021-06-27')"
2021-06-28,Studen-forest-1,geum-urbanum,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,convolvulus-arvensis,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,geranium-robertianum,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,senecio-jacobaea,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,rumex-obtusifolius,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,urtica-dioica,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,geranium-pyrenaicum,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,galium-mollugo,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,hedera,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,erigeron-annuus,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,achillea-millefolium,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,sonchus,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-1,oenothera-biennis,2,"('Studen-forest-1', '2021-06-28')"
2021-06-28,Studen-forest-2,silene-vulgaris,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,prunella-vulgaris,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,trifolium-repens,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,malus-pumila,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,medicago-sativa,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,stachys-sylvatica,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,rubus,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,epilobium-parviflorum,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,veronica-officinalis,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,hedera,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,rubus-fruticosus,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,atropa-bella-donna,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,impatiens-parviflora,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,circaea-lutetiana,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,fragaria-vesca,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,galium-odoratum,2,"('Studen-forest-2', '2021-06-28')"
2021-06-28,Studen-forest-2,allium-ursinum,2,"('Studen-forest-2', '2021-06-28')"
2021-06-29,murtenstrasse-area-1,sedum-album,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,medicago-sativa,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,hypericum-perforatum,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,achillea-millefolium,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,senecio-jacobaea,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,hieracium-pilosella,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,medicago-lupulina,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,lotus-corniculatus,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,trifolium-medium,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,reseda-lutea,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,galium-mollugo,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,convolvulus-arvensis,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,cerastium-fontanum,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,lapsana-communis,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,sanguisorba-minor,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,capsella-bursa-pastoris,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,centaurea-jacea,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,daucus-carota,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,crepis,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,hypochaeris-radicata,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,cirsium-arvense,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,erigeron-annuus,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,potentilla-reptans,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,sonchus-oleraceus,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,geranium-pyrenaicum,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,trifolium-repens,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,murtenstrasse-area-1,onobrychis-viciifolia,2,"('murtenstrasse-area-1', '2021-06-29')"
2021-06-29,Cdf-forest-1,neottia-nidus-avis,2,"('Cdf-forest-1', '2021-06-29')"
2021-06-29,Cdf-forest-1,galium-odoratum,2,"('Cdf-forest-1', '2021-06-29')"
